# cycles  fidelity      MSE           ||MSE gradient||    
789       0.91942472    0.00032035    0.00070202          
790       0.92110341    0.00031350    0.00073570          
791       0.91841991    0.00032057    0.00065312          
792       0.91904972    0.00032119    0.00065713          
793       0.92046732    0.00031698    0.00065660          
794       0.91997752    0.00031581    0.00064287          
795       0.91948848    0.00031761    0.00065649          
796       0.92036933    0.00031275    0.00067952          
797       0.91954056    0.00031490    0.00063984          
798       0.92162354    0.00031067    0.00065359          
799       0.91909633    0.00031706    0.00065369          
800       0.92122152    0.00030849    0.00072341          
801       0.91920680    0.00031359    0.00065712          
802       0.91986644    0.00031149    0.00064379          
803       0.92069284    0.00030807    0.00063043          
804       0.92004154    0.00030910    0.00063818          
805       0.92056855    0.00030892    0.00063839          
806       0.91980701    0.00031160    0.00078397          
807       0.92033498    0.00030795    0.00086187          
808       0.92125559    0.00030513    0.00064214          
809       0.91986709    0.00030839    0.00087246          
810       0.92015943    0.00030868    0.00061582          
811       0.91847661    0.00031194    0.00066041          
812       0.91935132    0.00030833    0.00092773          
813       0.91943706    0.00030886    0.00071514          
814       0.92020045    0.00030512    0.00068533          
815       0.91855300    0.00030904    0.00080451          
816       0.92018212    0.00030618    0.00062015          
817       0.92078723    0.00030314    0.00097695          
818       0.92015462    0.00030369    0.00076681          
819       0.91967667    0.00030418    0.00062657          
820       0.91958368    0.00030480    0.00073214          
821       0.92022263    0.00030255    0.00064830          
822       0.92105633    0.00030083    0.00060080          
823       0.91988153    0.00030306    0.00101368          
824       0.91975485    0.00030448    0.00083221          
825       0.92056582    0.00030131    0.00065681          
826       0.92058017    0.00029838    0.00081438          
827       0.92010100    0.00029918    0.00061860          
828       0.92074751    0.00029757    0.00079400          
829       0.92107616    0.00029606    0.00068140          
830       0.92137344    0.00029391    0.00060017          
831       0.91894582    0.00030195    0.00059601          
832       0.91985014    0.00029780    0.00059015          
833       0.92062811    0.00029536    0.00058536          
834       0.92125284    0.00029350    0.00058190          
835       0.92075620    0.00029346    0.00057387          
836       0.92105145    0.00029429    0.00076676          
837       0.92155068    0.00029057    0.00062444          
838       0.91952119    0.00029773    0.00062093          
839       0.91983973    0.00029676    0.00062080          
840       0.91894655    0.00029690    0.00071935          
841       0.92078434    0.00029281    0.00069817          
842       0.92092847    0.00028952    0.00080585          
843       0.92032357    0.00029317    0.00058261          
844       0.92023894    0.00029278    0.00083628          
845       0.92094081    0.00029146    0.00063344          
846       0.92044713    0.00029066    0.00093084          
847       0.92005976    0.00028997    0.00059833          
848       0.92017715    0.00029024    0.00060326          
849       0.92152726    0.00028560    0.00063385          
850       0.92111595    0.00028724    0.00058618          
851       0.92044417    0.00028776    0.00065693          
852       0.92084234    0.00028558    0.00072309          
853       0.92087653    0.00028612    0.00056666          
854       0.92018761    0.00028886    0.00060823          
855       0.91963945    0.00028889    0.00058910          
856       0.92172038    0.00028399    0.00073986          
857       0.92074327    0.00028659    0.00057296          
858       0.91988891    0.00028886    0.00068736          
859       0.92027026    0.00028659    0.00058045          
860       0.92199073    0.00027888    0.00095588          
861       0.92007315    0.00028547    0.00074854          
862       0.91917087    0.00028803    0.00063783          
863       0.92116577    0.00028348    0.00077606          
864       0.92046014    0.00028382    0.00054742          
865       0.92020853    0.00028393    0.00100546          
866       0.92104238    0.00028137    0.00083909          
867       0.92176952    0.00027884    0.00058699          
868       0.92065673    0.00028164    0.00088265          
869       0.92152866    0.00028025    0.00067777          
870       0.92012589    0.00028139    0.00095401          
871       0.92067040    0.00028061    0.00099313          
872       0.92016091    0.00028282    0.00055645          
873       0.92196890    0.00027643    0.00075220          
874       0.92069219    0.00027921    0.00060619          
875       0.92083471    0.00027834    0.00071686          
876       0.92185051    0.00027610    0.00076064          
877       0.91921674    0.00028178    0.00055472          
878       0.92112044    0.00027613    0.00057437          
879       0.92057898    0.00027679    0.00057549          
880       0.92162763    0.00027490    0.00055765          
881       0.91987550    0.00028122    0.00060719          
882       0.92179474    0.00027286    0.00068381          
883       0.92080026    0.00027632    0.00058058          
884       0.92087341    0.00027612    0.00056200          
885       0.92056538    0.00027487    0.00057404          
886       0.91995439    0.00027904    0.00064296          
887       0.92294770    0.00026755    0.00058632          
888       0.92129998    0.00027405    0.00057240          
889       0.92119613    0.00027271    0.00053179          
890       0.92065033    0.00027214    0.00051408          
891       0.92095723    0.00027198    0.00056883          
892       0.92109937    0.00027137    0.00052675          
893       0.92139439    0.00026959    0.00066169          
894       0.92196199    0.00026858    0.00052397          
895       0.92164829    0.00026743    0.00050437          
896       0.92191807    0.00026716    0.00053134          
897       0.92113967    0.00026968    0.00061052          
898       0.92080693    0.00027017    0.00055272          
899       0.92112023    0.00026927    0.00054929          
900       0.92264676    0.00026416    0.00050381          
901       0.92061532    0.00027050    0.00054980          
902       0.92132577    0.00026792    0.00060976          
903       0.92087594    0.00026941    0.00057370          
904       0.92074888    0.00026912    0.00055920          
905       0.92078628    0.00026849    0.00052852          
906       0.91935004    0.00026998    0.00051758          
907       0.92181758    0.00026488    0.00050595          
908       0.92108511    0.00026451    0.00050024          
909       0.92124509    0.00026656    0.00058489          
910       0.92048089    0.00026677    0.00054075          
911       0.92029859    0.00026828    0.00050755          
912       0.92115864    0.00026397    0.00049897          
913       0.92045996    0.00026626    0.00050902          
914       0.92121166    0.00026421    0.00049747          
915       0.92146876    0.00026127    0.00054678          
916       0.92026167    0.00026515    0.00063321          
917       0.92113729    0.00026399    0.00051881          
918       0.92088272    0.00026449    0.00052259          
919       0.92120527    0.00026133    0.00051816          
920       0.92139192    0.00026121    0.00053665          
921       0.92064482    0.00026223    0.00050543          
922       0.92079922    0.00026153    0.00050375          
923       0.92096016    0.00026223    0.00049418          
924       0.92082790    0.00026068    0.00051043          
925       0.92143939    0.00025856    0.00051349          
926       0.92056996    0.00026253    0.00060611          
927       0.92185556    0.00025825    0.00050899          
928       0.92124935    0.00025942    0.00049178          
929       0.92136937    0.00025966    0.00049278          
930       0.92264956    0.00025371    0.00050562          
931       0.92211505    0.00025666    0.00055869          
932       0.92099480    0.00025803    0.00050526          
933       0.92160463    0.00025542    0.00048155          
934       0.92162058    0.00025641    0.00049345          
935       0.92104539    0.00025714    0.00076636          
936       0.92032841    0.00025901    0.00051410          
937       0.92141753    0.00025632    0.00055999          
938       0.92018026    0.00025856    0.00049380          
939       0.92127675    0.00025444    0.00053860          
940       0.92170576    0.00025454    0.00056928          
941       0.91994045    0.00025798    0.00049371          
942       0.92171207    0.00025341    0.00068694          
943       0.92066510    0.00025577    0.00050598          
944       0.92080234    0.00025598    0.00076102          
945       0.92044183    0.00025569    0.00060237          
946       0.92144194    0.00025306    0.00053698          
947       0.92133468    0.00025176    0.00054871          
948       0.92210730    0.00025151    0.00048594          
949       0.92146445    0.00025320    0.00071575          
950       0.92091483    0.00025385    0.00068698          
951       0.92161609    0.00025031    0.00046560          
952       0.92118348    0.00025138    0.00069729          
953       0.92162883    0.00024903    0.00055567          
954       0.92106567    0.00025214    0.00083597          
955       0.92147680    0.00024795    0.00084317          
956       0.92224871    0.00024781    0.00050256          
957       0.92101954    0.00024949    0.00091665          
958       0.92180602    0.00024964    0.00061946          
959       0.92148423    0.00024980    0.00108094          
960       0.92171390    0.00024820    0.00099567          
961       0.92222437    0.00024631    0.00053953          
962       0.92253365    0.00024531    0.00074452          
963       0.92202843    0.00024673    0.00054754          
964       0.92147408    0.00024599    0.00074664          
965       0.92152195    0.00024701    0.00068328          
966       0.92128862    0.00024799    0.00057983          
967       0.92080473    0.00024862    0.00053242          
968       0.92047659    0.00024735    0.00076931          
969       0.92147912    0.00024690    0.00065403          
970       0.92120538    0.00024562    0.00084986          
971       0.92219478    0.00024416    0.00045960          
972       0.92388803    0.00023968    0.00046793          
973       0.92101602    0.00024550    0.00054220          
974       0.92100932    0.00024545    0.00046301          
975       0.92225172    0.00024323    0.00069325          
976       0.92204912    0.00024249    0.00073753          
977       0.92201380    0.00024324    0.00054062          
978       0.92124715    0.00024234    0.00068750          
979       0.92211443    0.00024150    0.00056966          
980       0.92153713    0.00024328    0.00065204          
981       0.92098606    0.00024258    0.00046103          
982       0.92204683    0.00024308    0.00053027          
983       0.92193763    0.00024075    0.00063544          
984       0.92067433    0.00024432    0.00049233          
985       0.91959421    0.00024598    0.00052520          
986       0.92070099    0.00024136    0.00074244          
987       0.92098545    0.00024152    0.00051987          
988       0.92158595    0.00024069    0.00051285          
989       0.92110202    0.00024133    0.00047736          
990       0.92055334    0.00024274    0.00065397          
991       0.92146227    0.00024011    0.00045978          
992       0.92030504    0.00024331    0.00057139          
993       0.92143273    0.00024022    0.00046331          
994       0.92176129    0.00023783    0.00067288          
995       0.92131056    0.00024103    0.00045087          
996       0.92159999    0.00023736    0.00053380          
997       0.92136282    0.00023792    0.00043910          
998       0.92174339    0.00023665    0.00066926          
999       0.92130277    0.00023754    0.00053206          
1000      0.92125281    0.00023711    0.00044328          
1001      0.92148627    0.00023772    0.00049124          
1002      0.92076385    0.00023878    0.00045195          
1003      0.92244299    0.00023456    0.00053035          
1004      0.92198774    0.00023442    0.00066617          
1005      0.92121179    0.00023641    0.00043986          
1006      0.92117584    0.00023724    0.00049740          
1007      0.92238508    0.00023497    0.00047681          
1008      0.92097062    0.00023553    0.00060169          
1009      0.92029372    0.00023575    0.00046164          
1010      0.92156278    0.00023614    0.00053279          
1011      0.92149663    0.00023557    0.00048520          
1012      0.92218271    0.00023259    0.00057636          
1013      0.92156240    0.00023271    0.00055509          
1014      0.92108366    0.00023359    0.00051003          
1015      0.92224487    0.00023186    0.00062673          
1016      0.92316162    0.00022980    0.00047367          
1017      0.92149393    0.00023395    0.00066948          
1018      0.92180104    0.00023155    0.00049735          
1019      0.92162166    0.00023185    0.00055353          
1020      0.92267840    0.00023047    0.00042451          
1021      0.92137248    0.00023436    0.00056073          
1022      0.92210808    0.00023154    0.00049308          
1023      0.92130586    0.00023221    0.00057017          
1024      0.92254911    0.00022827    0.00043552          
1025      0.92215676    0.00022990    0.00046684          
1026      0.92218062    0.00022982    0.00049123          
1027      0.92122504    0.00023223    0.00052271          
1028      0.92115269    0.00023298    0.00065139          
1029      0.92144098    0.00023148    0.00043349          
1030      0.92106436    0.00023030    0.00053453          
1031      0.92265293    0.00022716    0.00053332          
1032      0.92139375    0.00023092    0.00047432          
1033      0.92138535    0.00022887    0.00043613          
1034      0.92250228    0.00022627    0.00044621          
1035      0.92025308    0.00023020    0.00049572          
1036      0.92125823    0.00022913    0.00053931          
1037      0.92287733    0.00022573    0.00053226          
1038      0.92163172    0.00022779    0.00043930          
1039      0.92051532    0.00023089    0.00049052          
1040      0.92139067    0.00022770    0.00043133          
1041      0.92194353    0.00022629    0.00054811          
1042      0.92193924    0.00022642    0.00043045          
1043      0.92304174    0.00022481    0.00049931          
1044      0.92184963    0.00022509    0.00042763          
1045      0.92159403    0.00022581    0.00043987          
1046      0.92184897    0.00022562    0.00058182          
1047      0.92158804    0.00022457    0.00048352          
1048      0.92162387    0.00022481    0.00062353          
1049      0.92149625    0.00022541    0.00057604          
1050      0.92212658    0.00022344    0.00055450          
1051      0.92312503    0.00022220    0.00081575          
1052      0.92144967    0.00022504    0.00044858          
1053      0.92108687    0.00022548    0.00057830          
1054      0.92056839    0.00022548    0.00042467          
1055      0.92178179    0.00022333    0.00045887          
1056      0.92205223    0.00022267    0.00060585          
1057      0.92133656    0.00022231    0.00053013          
1058      0.92162486    0.00022272    0.00076346          
1059      0.92149834    0.00022378    0.00047968          
1060      0.92237254    0.00022067    0.00070878          
1061      0.92191675    0.00022127    0.00071144          
1062      0.92064699    0.00022443    0.00047127          
1063      0.92227003    0.00021927    0.00052487          
1064      0.92245036    0.00021921    0.00054843          
1065      0.92249773    0.00021850    0.00099745          
1066      0.92175595    0.00022143    0.00067388          
1067      0.92179231    0.00021924    0.00063355          
1068      0.92240951    0.00021915    0.00042175          
1069      0.92224049    0.00021986    0.00049709          
1070      0.92150688    0.00021997    0.00045674          
1071      0.92258493    0.00021696    0.00111593          
1072      0.92236202    0.00021923    0.00038408          
1073      0.92280409    0.00021687    0.00083709          
1074      0.92311022    0.00021676    0.00051997          
1075      0.92283529    0.00021600    0.00076449          
1076      0.92115306    0.00021989    0.00055941          
1077      0.92226081    0.00021622    0.00048438          
1078      0.92170819    0.00021647    0.00059683          
1079      0.92078671    0.00022003    0.00054742          
1080      0.92170443    0.00021820    0.00052853          
1081      0.92150683    0.00021644    0.00060967          
1082      0.92142194    0.00021782    0.00041330          
1083      0.92249385    0.00021499    0.00043301          
1084      0.92115856    0.00021765    0.00041434          
1085      0.92332579    0.00021454    0.00047299          
1086      0.92168826    0.00021547    0.00050630          
1087      0.92221617    0.00021537    0.00041495          
1088      0.92186319    0.00021573    0.00041300          
1089      0.92368730    0.00021245    0.00052289          
1090      0.92312634    0.00021319    0.00041678          
1091      0.92348389    0.00021059    0.00088399          
1092      0.92171094    0.00021557    0.00038858          
1093      0.92150736    0.00021420    0.00057460          
1094      0.92225556    0.00021460    0.00039709          
1095      0.92163281    0.00021439    0.00043433          
1096      0.92197641    0.00021266    0.00070375          
1097      0.92320848    0.00021014    0.00038313          
1098      0.92149871    0.00021402    0.00054447          
1099      0.92253707    0.00021273    0.00042077          
1100      0.92149574    0.00021415    0.00068996          
1101      0.92153161    0.00021267    0.00051186          
1102      0.92147407    0.00021308    0.00048427          
1103      0.92194079    0.00021123    0.00042096          
1104      0.92208892    0.00021013    0.00036637          
1105      0.92109799    0.00021309    0.00084417          
1106      0.92144295    0.00021277    0.00038079          
1107      0.92194653    0.00021107    0.00060321          
1108      0.92223077    0.00020875    0.00038540          
1109      0.92079731    0.00021274    0.00044069          
1110      0.92350713    0.00020764    0.00058104          
1111      0.92162907    0.00021112    0.00038824          
1112      0.92243449    0.00021065    0.00037852          
1113      0.92229150    0.00020962    0.00042669          
1114      0.92177370    0.00020960    0.00039536          
1115      0.92301280    0.00020845    0.00060485          
1116      0.92189129    0.00020950    0.00037928          
1117      0.92220776    0.00020744    0.00053525          
1118      0.92153613    0.00020863    0.00044516          
1119      0.92165902    0.00020942    0.00086955          
1120      0.92198693    0.00020957    0.00045175          
1121      0.92018746    0.00021078    0.00040491          
1122      0.92180310    0.00020865    0.00074198          
1123      0.92285417    0.00020643    0.00047330          
1124      0.92339389    0.00020618    0.00084006          
1125      0.92171713    0.00020784    0.00040571          
1126      0.92186525    0.00020684    0.00066557          
1127      0.92182293    0.00020590    0.00045019          
1128      0.92126124    0.00020688    0.00057112          
1129      0.92369581    0.00020233    0.00046050          
1130      0.92178043    0.00020536    0.00043928          
1131      0.92226695    0.00020397    0.00038841          
1132      0.92216969    0.00020599    0.00038514          
1133      0.92269856    0.00020481    0.00039021          
1134      0.92227291    0.00020550    0.00046821          
1135      0.92236597    0.00020479    0.00058472          
1136      0.92133009    0.00020724    0.00060212          
1137      0.92097482    0.00020665    0.00051234          
1138      0.92214302    0.00020507    0.00058515          
1139      0.92079380    0.00020711    0.00078398          
1140      0.92234784    0.00020452    0.00054200          
1141      0.92291721    0.00020128    0.00054701          
1142      0.92124110    0.00020545    0.00036921          
1143      0.92268915    0.00020147    0.00102875          
1144      0.92212391    0.00020278    0.00040746          
1145      0.92163095    0.00020360    0.00076226          
1146      0.92200219    0.00020413    0.00045302          
1147      0.92231504    0.00020237    0.00068107          
1148      0.92263171    0.00020098    0.00069044          
1149      0.92404104    0.00019917    0.00038253          
1150      0.92208479    0.00020215    0.00067600          
1151      0.92403603    0.00019814    0.00034059          
1152      0.92270736    0.00019938    0.00076934          
1153      0.92089360    0.00020401    0.00038191          
1154      0.92209318    0.00020080    0.00036848          
1155      0.92195418    0.00020108    0.00040627          
1156      0.92317703    0.00019734    0.00036792          
1157      0.92204872    0.00020158    0.00043052          
1158      0.92162866    0.00020180    0.00048385          
1159      0.92293281    0.00019787    0.00044137          
1160      0.92213101    0.00020098    0.00034646          
1161      0.92272652    0.00019951    0.00034349          
1162      0.92295020    0.00019843    0.00040349          
1163      0.92301875    0.00019804    0.00035924          
1164      0.92087753    0.00020244    0.00040444          
1165      0.92204244    0.00019991    0.00050597          
1166      0.92107474    0.00019986    0.00043570          
1167      0.92179231    0.00020041    0.00044779          
1168      0.92277240    0.00019787    0.00058332          
1169      0.92305314    0.00019606    0.00055469          
1170      0.92143266    0.00019883    0.00055636          
1171      0.92265545    0.00019723    0.00047898          
1172      0.92291179    0.00019648    0.00074592          
1173      0.92135535    0.00019906    0.00035944          
1174      0.92206946    0.00019725    0.00034057          
1175      0.92248499    0.00019571    0.00043117          
1176      0.92263326    0.00019597    0.00035240          
1177      0.92108436    0.00019876    0.00058366          
1178      0.92299250    0.00019460    0.00044091          
1179      0.92107568    0.00019873    0.00052191          
1180      0.92240137    0.00019631    0.00049108          
1181      0.92100429    0.00019725    0.00092448          
1182      0.92242191    0.00019352    0.00034390          
1183      0.92294102    0.00019390    0.00057681          
1184      0.92271554    0.00019503    0.00034736          
1185      0.92279280    0.00019439    0.00043115          
1186      0.92265487    0.00019318    0.00044738          
1187      0.92264742    0.00019241    0.00033488          
1188      0.92249936    0.00019377    0.00038535          
1189      0.92298771    0.00019366    0.00033833          
1190      0.92297245    0.00019275    0.00043931          
1191      0.92311526    0.00019200    0.00036026          
1192      0.92320696    0.00019208    0.00039343          
1193      0.92191633    0.00019365    0.00034101          
1194      0.92166739    0.00019450    0.00034955          
1195      0.92301920    0.00019275    0.00035021          
1196      0.92308374    0.00019121    0.00033257          
1197      0.92242418    0.00019254    0.00053625          
1198      0.92222063    0.00019293    0.00033253          
1199      0.92266715    0.00019011    0.00034188          
1200      0.92218848    0.00019236    0.00033472          
1201      0.92227286    0.00019204    0.00035157          
1202      0.92218592    0.00019295    0.00041867          
1203      0.92304226    0.00018932    0.00033223          
1204      0.92341638    0.00018781    0.00036638          
1205      0.92194945    0.00019136    0.00034629          
1206      0.92263818    0.00019105    0.00034991          
1207      0.92190168    0.00019225    0.00041314          
1208      0.92229029    0.00019015    0.00044143          
1209      0.92358303    0.00018801    0.00034156          
1210      0.92264633    0.00018934    0.00052140          
1211      0.92227476    0.00019061    0.00033626          
1212      0.92326054    0.00018906    0.00040970          
1213      0.92222923    0.00019014    0.00072226          
1214      0.92157733    0.00019053    0.00043084          
1215      0.92344263    0.00018724    0.00073458          
1216      0.92406146    0.00018636    0.00042018          
1217      0.92271825    0.00018751    0.00070041          
1218      0.92209159    0.00018921    0.00037191          
1219      0.92285687    0.00018712    0.00048044          
1220      0.92286765    0.00018682    0.00032511          
1221      0.92253051    0.00018847    0.00035816          
1222      0.92225936    0.00018841    0.00056056          
1223      0.92294365    0.00018703    0.00032242          
1224      0.92380193    0.00018480    0.00053550          
1225      0.92262243    0.00018645    0.00039307          
1226      0.92345249    0.00018555    0.00031883          
1227      0.92313160    0.00018488    0.00048859          
1228      0.92353688    0.00018589    0.00034825          
1229      0.92275341    0.00018596    0.00041987          
1230      0.92218276    0.00018682    0.00045073          
1231      0.92325345    0.00018405    0.00048220          
1232      0.92323709    0.00018433    0.00038060          
1233      0.92279317    0.00018506    0.00037658          
1234      0.92245751    0.00018539    0.00044153          
1235      0.92470381    0.00018143    0.00041102          
1236      0.92183751    0.00018567    0.00039116          
1237      0.92219469    0.00018603    0.00037655          
1238      0.92350389    0.00018373    0.00034814          
1239      0.92355544    0.00018325    0.00043424          
1240      0.92256101    0.00018460    0.00038628          
1241      0.92325996    0.00018339    0.00043337          
1242      0.92327085    0.00018307    0.00035409          
1243      0.92305299    0.00018377    0.00034790          
1244      0.92402975    0.00018247    0.00078694          
1245      0.92324464    0.00018243    0.00047188          
1246      0.92261113    0.00018429    0.00060215          
1247      0.92267348    0.00018264    0.00039949          
1248      0.92313129    0.00018328    0.00094809          
1249      0.92446268    0.00018031    0.00045750          
1250      0.92366554    0.00018217    0.00031279          
1251      0.92364069    0.00018122    0.00042060          
1252      0.92314607    0.00018221    0.00046415          
1253      0.92236186    0.00018221    0.00035105          
1254      0.92135866    0.00018455    0.00032023          
1255      0.92333861    0.00018057    0.00030601          
1256      0.92452378    0.00017872    0.00033167          
1257      0.92108901    0.00018485    0.00038635          
1258      0.92345681    0.00017933    0.00049037          
1259      0.92290128    0.00018118    0.00050351          
1260      0.92325395    0.00018061    0.00042653          
1261      0.92247507    0.00018203    0.00049962          
1262      0.92321588    0.00018041    0.00058625          
1263      0.92314225    0.00017970    0.00075344          
1264      0.92230065    0.00018110    0.00061429          
1265      0.92139788    0.00018245    0.00077901          
1266      0.92436407    0.00017772    0.00060287          
1267      0.92258957    0.00018106    0.00092577          
1268      0.92176565    0.00018144    0.00052017          
1269      0.92277714    0.00017939    0.00039984          
1270      0.92282170    0.00018034    0.00041767          
1271      0.92397562    0.00017695    0.00066789          
1272      0.92303318    0.00017801    0.00055280          
1273      0.92244871    0.00017937    0.00055207          
1274      0.92380330    0.00017646    0.00042894          
1275      0.92256019    0.00017849    0.00052954          
1276      0.92316711    0.00017752    0.00056277          
1277      0.92434571    0.00017575    0.00037639          
1278      0.92350533    0.00017715    0.00043833          
1279      0.92324863    0.00017710    0.00061221          
1280      0.92168595    0.00017931    0.00044619          
1281      0.92421576    0.00017451    0.00052622          
1282      0.92411214    0.00017573    0.00057266          
1283      0.92287070    0.00017817    0.00066657          
1284      0.92308261    0.00017697    0.00087208          
1285      0.92244050    0.00017757    0.00056157          
1286      0.92216199    0.00017762    0.00084133          
1287      0.92320154    0.00017605    0.00074209          
1288      0.92293212    0.00017715    0.00055916          
1289      0.92412129    0.00017314    0.00032939          
1290      0.92431243    0.00017368    0.00048649          
1291      0.92288105    0.00017482    0.00039713          
1292      0.92347613    0.00017379    0.00038470          
1293      0.92370940    0.00017389    0.00092658          
1294      0.92236143    0.00017656    0.00034488          
1295      0.92294907    0.00017435    0.00057846          
1296      0.92335323    0.00017433    0.00031527          
1297      0.92396836    0.00017379    0.00042896          
1298      0.92260595    0.00017504    0.00069100          
1299      0.92398794    0.00017303    0.00050704          
1300      0.92335323    0.00017351    0.00072541          
1301      0.92517081    0.00017041    0.00077661          
1302      0.92243183    0.00017451    0.00067250          
1303      0.92330586    0.00017317    0.00033936          
1304      0.92397252    0.00017242    0.00103682          
1305      0.92331830    0.00017178    0.00038995          
1306      0.92306064    0.00017141    0.00114418          
1307      0.92319493    0.00017266    0.00031143          
1308      0.92301896    0.00017312    0.00092900          
1309      0.92316630    0.00017204    0.00030307          
1310      0.92284732    0.00017244    0.00069206          
1311      0.92231666    0.00017368    0.00044785          
1312      0.92369190    0.00017167    0.00042454          
1313      0.92353577    0.00017085    0.00051687          
1314      0.92386204    0.00017075    0.00054751          
1315      0.92327035    0.00017216    0.00042944          
1316      0.92281585    0.00017134    0.00029070          
1317      0.92202188    0.00017324    0.00046298          
1318      0.92374669    0.00017036    0.00035865          
1319      0.92231166    0.00017298    0.00034074          
1320      0.92399324    0.00016952    0.00038297          
1321      0.92388470    0.00016989    0.00033107          
1322      0.92375831    0.00017010    0.00030179          
1323      0.92438064    0.00016900    0.00033558          
1324      0.92177052    0.00017186    0.00029619          
1325      0.92363072    0.00016924    0.00035672          
1326      0.92311092    0.00016896    0.00032745          
1327      0.92347305    0.00017002    0.00067775          
1328      0.92273968    0.00017053    0.00034923          
1329      0.92313270    0.00016907    0.00061633          
1330      0.92361103    0.00016826    0.00035151          
1331      0.92355465    0.00016807    0.00065051          
1332      0.92321504    0.00016912    0.00029170          
1333      0.92159232    0.00017194    0.00039608          
1334      0.92282064    0.00016919    0.00029299          
1335      0.92392439    0.00016796    0.00052110          
1336      0.92261861    0.00016868    0.00037602          
1337      0.92323733    0.00016838    0.00042156          
1338      0.92275162    0.00016874    0.00043439          
1339      0.92315681    0.00016736    0.00068875          
1340      0.92255549    0.00016884    0.00046235          
1341      0.92268194    0.00016852    0.00070211          
1342      0.92375524    0.00016683    0.00029337          
1343      0.92353275    0.00016675    0.00054840          
1344      0.92387845    0.00016623    0.00038368          
1345      0.92336943    0.00016696    0.00037530          
1346      0.92290410    0.00016729    0.00035423          
1347      0.92292017    0.00016694    0.00032994          
1348      0.92347669    0.00016555    0.00061006          
1349      0.92390232    0.00016511    0.00043701          
1350      0.92389727    0.00016465    0.00032780          
1351      0.92302227    0.00016621    0.00039912          
1352      0.92316990    0.00016617    0.00036080          
1353      0.92357658    0.00016477    0.00039825          
1354      0.92339556    0.00016536    0.00029841          
1355      0.92272241    0.00016628    0.00039829          
1356      0.92430087    0.00016360    0.00028266          
1357      0.92335570    0.00016462    0.00042411          
1358      0.92373075    0.00016428    0.00036030          
1359      0.92340821    0.00016372    0.00030959          
1360      0.92446210    0.00016367    0.00034245          
1361      0.92368348    0.00016506    0.00030669          
1362      0.92350590    0.00016428    0.00028384          
1363      0.92354122    0.00016416    0.00028257          
1364      0.92279476    0.00016504    0.00029977          
1365      0.92358978    0.00016385    0.00053046          
1366      0.92311900    0.00016419    0.00031356          
1367      0.92308463    0.00016452    0.00048181          
1368      0.92311075    0.00016344    0.00032285          
1369      0.92404958    0.00016203    0.00050539          
1370      0.92265091    0.00016383    0.00028022          
1371      0.92356409    0.00016223    0.00035120          
1372      0.92285956    0.00016330    0.00032619          
1373      0.92359536    0.00016242    0.00049383          
1374      0.92403132    0.00016121    0.00036947          
1375      0.92369545    0.00016158    0.00046728          
1376      0.92394619    0.00016148    0.00032726          
1377      0.92301367    0.00016230    0.00039661          
1378      0.92246648    0.00016342    0.00027600          
1379      0.92329279    0.00016171    0.00039252          
1380      0.92250313    0.00016216    0.00030371          
1381      0.92295912    0.00016215    0.00081503          
1382      0.92253168    0.00016285    0.00029618          
1383      0.92261898    0.00016312    0.00059310          
1384      0.92253626    0.00016347    0.00030262          
1385      0.92348686    0.00016026    0.00072307          
1386      0.92276835    0.00016143    0.00046138          
1387      0.92381011    0.00016045    0.00076537          
1388      0.92410404    0.00015925    0.00035314          
1389      0.92334346    0.00016065    0.00062426          
1390      0.92268515    0.00016081    0.00072092          
1391      0.92380391    0.00015914    0.00084365          
1392      0.92288420    0.00016068    0.00040834          
1393      0.92221965    0.00016156    0.00070479          
1394      0.92329284    0.00016053    0.00063036          
1395      0.92265297    0.00016069    0.00060454          
1396      0.92278737    0.00015992    0.00070430          
1397      0.92296001    0.00015878    0.00074032          
1398      0.92425413    0.00015773    0.00081753          
1399      0.92222513    0.00016079    0.00053820          
1400      0.92349660    0.00015803    0.00065508          
1401      0.92295797    0.00015962    0.00053658          
1402      0.92381153    0.00015802    0.00057766          
1403      0.92320300    0.00015868    0.00034089          
1404      0.92292233    0.00015888    0.00049843          
1405      0.92323772    0.00015773    0.00038705          
1406      0.92378830    0.00015656    0.00043289          
1407      0.92309301    0.00015831    0.00028543          
1408      0.92300181    0.00015808    0.00030283          
1409      0.92281543    0.00015847    0.00033295          
1410      0.92410959    0.00015597    0.00035758          
1411      0.92271657    0.00015823    0.00045673          
1412      0.92289846    0.00015795    0.00026546          
1413      0.92386977    0.00015685    0.00069237          
1414      0.92423498    0.00015602    0.00032013          
1415      0.92384588    0.00015631    0.00076421          
1416      0.92302332    0.00015765    0.00067445          
1417      0.92347481    0.00015728    0.00060428          
1418      0.92341968    0.00015679    0.00047890          
1419      0.92310822    0.00015726    0.00032486          
1420      0.92320671    0.00015688    0.00044362          
1421      0.92366272    0.00015585    0.00027165          
1422      0.92383873    0.00015540    0.00027029          
1423      0.92338156    0.00015504    0.00036120          
1424      0.92374150    0.00015511    0.00048115          
1425      0.92357690    0.00015459    0.00030318          
1426      0.92361791    0.00015509    0.00027919          
1427      0.92363565    0.00015557    0.00033676          
1428      0.92399554    0.00015385    0.00030032          
1429      0.92441693    0.00015413    0.00053297          
1430      0.92332871    0.00015491    0.00026255          
1431      0.92329414    0.00015412    0.00037027          
1432      0.92371827    0.00015398    0.00027955          
