# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
14192     0.88227             1.95500             0.68942             0.84587             0.999875            
14193     0.91279             2.26032             0.22780             0.53616             1.0                 
14194     0.78120             2.12839             1.22941             1.29066             1.0                 
14195     0.78850             2.20516             0.45051             1.59368             1.0                 
14196     0.91598             2.25225             1.12620             1.11393             1.0                 
14197     0.91539             2.18022             0.59714             1.04180             0.999875            
14198     0.95084             2.26695             0.36591             0.94317             1.0                 
14199     0.91785             2.37536             1.51964             0.76113             1.0                 
14200     0.90930             2.30732             0.85979             0.56834             1.0                 
14201     0.91566             2.40605             0.67632             0.50005             1.0                 
14202     0.94198             1.77523             0.87708             2.67506             1.0                 
14203     0.93227             2.02147             0.51075             1.16193             1.0                 
14204     0.90265             2.40571             1.95018             0.81895             0.999875            
14205     0.87256             2.22328             0.96847             1.13590             0.999875            
14206     0.97119             2.24021             0.15884             0.86857             0.999875            
14207     0.80525             2.21091             3.94726             3.52503             0.999875            
14208     0.83974             1.96253             4.39365             3.42054             1.0                 
14209     0.88207             1.95572             2.08247             0.82893             1.0                 
14210     0.67021             1.16800             11.68023            5.99109             1.0                 
14211     0.95137             2.34149             0.57959             1.26049             1.0                 
14212     0.90351             2.16522             1.17465             1.12527             0.999875            
14213     0.71916             1.76155             3.35085             4.84887             0.999875            
14214     0.95291             1.88101             0.45350             2.62986             1.0                 
14215     0.93710             2.29819             0.34864             0.78605             0.999875            
14216     0.97224             2.58087             0.75311             2.35089             1.0                 
14217     0.80932             2.69716             0.48000             3.12453             1.0                 
14218     0.94033             2.19575             0.42695             1.72164             1.0                 
14219     0.89714             2.36403             0.33485             1.32820             1.0                 
14220     0.71702             1.64580             7.90259             5.84924             0.99975             
14221     0.85702             1.69618             1.35655             2.01522             1.0                 
14222     0.95810             2.33305             0.86092             1.73703             1.0                 
14223     0.93187             2.34343             0.69888             1.39107             1.0                 
14224     0.92569             2.06448             0.59998             1.32789             1.0                 
14225     0.91614             2.12581             0.54416             0.47587             1.0                 
14226     0.55932             23.89073            5130770.03323       266.65118           1.0                 
14227     0.89291             2.31483             0.36577             1.24183             1.0                 
14228     0.98096             2.25520             0.51941             1.60969             1.0                 
14229     0.88177             2.55998             1.57711             2.73362             1.0                 
14230     0.89560             2.44006             0.67782             1.53557             1.0                 
14231     0.84828             1.96631             0.67509             0.78542             0.999875            
14232     0.88499             2.51956             0.90411             1.69426             1.0                 
14233     0.69895             2.01583             4.01688             3.32075             1.0                 
14234     0.79853             2.07134             4.09575             2.23085             1.0                 
14235     0.58271             1.92831             3.12084             4.55261             1.0                 
14236     0.77970             2.00036             4.11161             4.17149             1.0                 
14237     0.54794             4.65828             5.19336             4.69443             1.0                 
14238     0.64373             1.67098             5.20596             4.22552             1.0                 
14239     0.59514             1.75678             14.23624            9.51657             1.0                 
14240     0.63115             2.44074             3.98462             3.46126             0.999875            
14241     0.60799             2.06157             6.84849             4.79660             1.0                 
14242     0.73413             1.61734             4.54122             4.45015             1.0                 
14243     0.85189             2.14896             0.42241             0.48160             1.0                 
14244     0.88804             2.34390             0.95694             1.02521             1.0                 
14245     0.88009             2.27473             0.70584             0.82120             1.0                 
14246     0.90540             2.16149             0.44536             1.69829             1.0                 
14247     0.61085             1.97434             10.02015            7.76037             1.0                 
14248     0.91667             2.55986             0.98015             2.84630             1.0                 
14249     0.91528             2.33527             1.71586             1.09260             1.0                 
14250     0.78150             3.00790             2.64257             6.43071             1.0                 
14251     0.95417             2.53885             1.63309             3.32424             1.0                 
14252     0.85880             2.22567             1.86386             0.73343             1.0                 
14253     0.70284             2.98770             1.56266             9.10138             1.0                 
14254     0.88040             2.16062             0.57752             1.22885             1.0                 
14255     0.74441             2.05433             0.60743             2.54454             1.0                 
14256     0.86772             2.34900             0.51289             0.52408             1.0                 
14257     0.86491             2.28226             1.05028             0.57132             0.999875            
14258     0.54323             2.31732             3.24929             7.44655             0.999875            
14259     0.84273             2.50495             0.26190             1.56595             1.0                 
14260     0.75090             1.92288             3.61510             5.08847             1.0                 
14261     0.92709             2.49534             1.12258             2.63133             1.0                 
14262     0.96216             2.26881             0.41278             2.44320             1.0                 
14263     0.86973             2.50497             0.48276             1.43087             1.0                 
14264     0.72739             2.02878             2.40929             2.99346             0.999625            
14265     0.93852             2.17758             0.18507             1.01365             1.0                 
14266     0.84082             2.08053             4.30669             4.29779             1.0                 
14267     0.72065             3.28928             2.16453             12.06555            1.0                 
14268     0.77069             1.94912             1.25211             2.14168             1.0                 
14269     0.92068             2.52365             1.47458             4.72415             1.0                 
14270     0.92399             2.37182             0.36578             1.17918             1.0                 
14271     0.97544             2.11005             0.49104             2.03451             1.0                 
14272     0.82838             2.91665             1.49350             3.14965             1.0                 
14273     0.83698             2.11480             2.23140             1.14181             0.999875            
14274     0.84474             2.18661             2.12843             2.81929             1.0                 
14275     0.85510             2.17016             3.21052             2.54579             1.0                 
14276     0.95275             2.44529             0.74952             2.19004             1.0                 
14277     0.76788             1.94358             1.09077             2.57517             1.0                 
14278     0.90614             2.45352             0.64301             1.02793             1.0                 
14279     0.78304             1.80975             6.13486             4.89665             1.0                 
14280     0.90142             2.01488             0.76874             2.61448             1.0                 
14281     0.81101             1.87142             6.03185             4.80645             0.999875            
14282     0.83332             2.20776             1.55685             0.59040             1.0                 
14283     0.84614             2.40961             2.00703             1.85960             1.0                 
14284     0.94586             2.27814             0.35923             1.86309             1.0                 
14285     0.81340             2.22629             4.22257             2.49554             1.0                 
14286     0.86508             1.97508             0.89273             2.58601             1.0                 
14287     0.83163             2.04236             1.82587             1.42840             0.999875            
14288     0.90321             2.10553             0.80380             1.29431             1.0                 
14289     0.76761             2.04121             3.46590             3.37623             1.0                 
14290     0.95885             2.30440             0.38767             1.42277             0.999875            
14291     0.95043             2.08322             0.54578             2.38835             1.0                 
14292     0.88143             2.25519             0.58614             1.34477             1.0                 
14293     0.71183             1.79107             2.69263             2.94654             0.999875            
14294     0.88360             2.35223             1.69597             2.94499             1.0                 
14295     0.84081             2.12905             1.31871             2.27668             0.999625            
14296     0.84244             2.34534             1.50411             1.67212             1.0                 
14297     0.69572             1.65232             6.55815             4.25343             0.999875            
14298     0.93553             2.13210             0.40990             1.99893             1.0                 
14299     0.85533             2.07989             0.44795             0.56563             1.0                 
14300     0.91596             2.84489             3.04545             6.26522             1.0                 
14301     0.80076             1.90687             1.27647             0.86668             1.0                 
14302     0.89426             2.46733             1.21805             2.46482             0.999875            
14303     0.90701             2.19541             1.22661             1.55764             1.0                 
14304     0.85179             2.09859             1.05880             1.69165             0.999875            
14305     0.56956             2.79933             6.93165             9.15092             1.0                 
14306     0.76871             1.88370             3.25116             1.27497             0.999875            
14307     0.92120             2.16785             0.58157             0.87807             1.0                 
14308     0.48988             1.06928             9.51698             7.01159             1.0                 
14309     0.91715             2.90511             1.77996             3.50840             0.999875            
14310     0.74435             1.65796             5.07945             4.01307             0.999875            
14311     0.88375             2.24770             0.28738             0.48387             1.0                 
14312     0.84471             2.13664             1.55967             1.15303             1.0                 
14313     0.85248             2.32045             2.09320             0.90110             1.0                 
14314     0.51269             1.09910             12.90631            10.09087            1.0                 
14315     0.91093             2.39693             0.19843             0.44276             1.0                 
14316     0.95029             2.63602             0.78237             4.09447             1.0                 
14317     0.80801             2.06265             1.46161             1.49883             1.0                 
14318     0.85863             2.19225             2.13528             1.29855             1.0                 
14319     0.93282             3.04538             1.14966             1.67638             0.999875            
14320     0.94156             2.34659             0.80348             2.01337             1.0                 
14321     0.97443             2.07682             0.29649             1.34683             1.0                 
14322     0.97648             2.39389             0.42235             1.72542             1.0                 
14323     0.88178             2.32991             2.02769             0.96998             1.0                 
14324     0.83862             2.37698             2.63555             0.87097             1.0                 
14325     0.94100             1.96447             0.99459             2.99740             1.0                 
14326     0.85087             2.07489             2.28377             1.31424             1.0                 
14327     0.89640             2.50481             0.30691             1.43655             0.999875            
14328     0.82540             2.48299             1.73654             2.79057             1.0                 
14329     0.71151             2.38600             1.17898             6.45726             0.999875            
14330     0.94619             2.16397             0.36052             1.63025             1.0                 
14331     0.87693             2.26272             1.85986             1.60977             1.0                 
14332     0.91792             2.39070             0.81784             1.24305             1.0                 
14333     0.76370             2.09919             1.91882             2.65654             0.999875            
14334     0.68313             1.60656             6.45802             4.07687             1.0                 
14335     0.83047             2.42041             4.08850             1.99783             1.0                 
14336     0.83962             2.55801             0.52786             3.29347             1.0                 
14337     0.85473             2.37688             3.27490             1.65539             1.0                 
14338     0.90790             2.27749             0.85753             0.42938             1.0                 
14339     0.83159             2.10745             1.45394             1.45559             1.0                 
14340     0.75889             1.92710             3.87098             2.31950             1.0                 
14341     0.91239             2.31903             0.36351             0.46216             0.999875            
14342     0.87588             1.97061             1.05793             1.10840             1.0                 
14343     0.98153             1.97037             0.30387             1.28217             1.0                 
14344     0.76807             2.17783             2.12425             3.23503             1.0                 
14345     0.76876             1.54466             0.69841             1.06645             1.0                 
14346     0.88450             2.26187             1.09672             1.22589             1.0                 
14347     0.62011             1.92558             7.35875             6.55105             0.999875            
14348     0.96307             2.29238             0.47538             1.65888             1.0                 
14349     0.67668             1.58491             5.61245             5.01402             1.0                 
14350     0.79515             1.92140             1.38526             1.21509             1.0                 
14351     0.92443             2.05268             0.52783             1.29966             1.0                 
14352     0.95350             2.49795             0.31293             0.92593             0.999875            
14353     0.71020             2.13686             3.90633             7.62033             0.999875            
14354     0.95503             2.19801             0.45355             1.78330             1.0                 
14355     0.93959             2.29073             0.88162             2.71211             1.0                 
14356     0.77261             1.84928             1.60787             2.82004             1.0                 
14357     0.75820             1.66312             1.73520             4.98052             1.0                 
14358     0.85587             1.79937             2.77769             2.45921             0.999875            
14359     0.77036             2.28616             2.84389             2.60731             0.999875            
14360     0.86393             2.30170             1.10337             1.12267             0.999875            
14361     0.86256             2.32796             2.06421             1.40161             1.0                 
14362     0.90338             2.32577             0.87967             0.83425             1.0                 
14363     0.90718             2.24148             1.05021             0.86562             1.0                 
14364     0.79820             2.32092             1.82560             1.60171             1.0                 
14365     0.60828             1.66683             6.73815             5.84618             1.0                 
14366     0.86292             2.07952             2.01228             1.03885             1.0                 
14367     0.51928             0.52996             373.36602           15.36892            1.0                 
14368     0.88470             2.14665             0.33593             1.29629             1.0                 
14369     0.70965             3.18263             1.75000             9.66143             1.0                 
14370     0.90295             2.14385             0.45947             3.04413             1.0                 
14371     0.90218             2.40971             0.28713             0.29213             1.0                 
14372     0.86603             2.08952             1.36303             0.90905             1.0                 
14373     0.72706             2.05636             0.87164             2.90250             1.0                 
14374     0.91587             2.56968             0.66013             1.02182             1.0                 
14375     0.50998             25.81996            5335990.18392       368.18213           0.999875            
14376     0.90263             2.03482             0.63874             1.23621             1.0                 
14377     0.81390             2.37779             0.68573             3.16543             1.0                 
14378     0.94244             2.14234             0.44696             1.91402             1.0                 
14379     0.90768             2.26096             0.33753             0.26209             1.0                 
14380     0.80635             1.97503             3.60505             3.40233             1.0                 
14381     0.92724             2.28798             0.50877             0.94545             1.0                 
14382     0.70499             2.78254             1.08740             6.08334             1.0                 
14383     0.97000             2.17406             0.41188             1.50835             1.0                 
14384     0.82191             2.30444             1.99949             1.48372             1.0                 
14385     0.83381             2.35627             0.69833             1.94432             0.999875            
14386     0.85424             2.13610             1.97992             1.51849             1.0                 
14387     0.87980             2.25215             1.39874             0.66745             1.0                 
14388     0.79961             1.87916             1.91651             2.70276             0.999875            
14389     0.58415             1.49297             2.95378             4.53051             1.0                 
14390     0.73014             1.60140             9.60873             8.22666             0.999875            
14391     0.93180             2.62326             0.22463             1.23543             0.999875            
14392     0.64003             2.27031             6.73689             4.09984             0.999875            
14393     0.91244             2.64550             2.03869             4.30310             1.0                 
14394     0.57828             2.14023             10.98829            5.19815             1.0                 
14395     0.82865             2.09315             2.09325             1.61554             0.999875            
14396     0.89431             2.36131             1.21407             0.87640             1.0                 
14397     0.86343             2.39400             0.58403             0.60849             1.0                 
14398     0.97980             1.98762             0.40887             2.07244             1.0                 
14399     0.80655             1.74483             1.22546             2.31385             1.0                 
14400     0.60353             1.46582             11.01950            9.01365             1.0                 
14401     0.87172             2.42235             1.37416             2.18960             1.0                 
14402     0.72460             2.03846             4.38223             3.11908             1.0                 
14403     0.81471             2.34229             0.83231             1.85770             1.0                 
14404     0.95472             2.25126             0.29013             1.41469             0.999875            
14405     0.98125             1.96709             0.25797             1.57633             1.0                 
14406     0.88752             2.10752             0.56202             1.79935             1.0                 
14407     0.80590             2.31516             1.59976             2.02027             1.0                 
14408     0.84750             2.16487             0.56443             2.07022             1.0                 
14409     0.73303             2.06643             3.30675             3.86687             0.999875            
14410     0.82400             2.32457             2.52810             1.67357             0.999875            
14411     0.86206             2.26760             0.66128             3.60928             1.0                 
14412     0.87729             2.06124             1.24778             1.96582             1.0                 
14413     0.78475             1.81784             3.30171             2.34994             1.0                 
14414     0.81239             2.05402             0.76083             1.03628             1.0                 
14415     0.88652             2.14299             0.69954             0.90518             1.0                 
14416     0.71659             2.34225             3.39134             2.23802             1.0                 
14417     0.84443             2.55941             1.18230             2.35680             1.0                 
14418     0.76343             2.68871             8.83230             7.07608             0.99975             
14419     0.96191             2.30912             0.85326             3.04993             1.0                 
14420     0.42700             -0.93733            8283.75681          33.73291            1.0                 
14421     0.82243             2.13643             1.30446             0.76638             0.999875            
14422     0.89846             1.96280             0.28733             0.73932             1.0                 
14423     0.90683             2.37758             0.43110             0.67675             0.999875            
14424     0.86954             2.29571             2.04163             0.85188             0.99975             
14425     0.79343             2.29554             2.94598             2.45993             0.999875            
14426     0.90822             2.33287             0.37176             0.98112             1.0                 
14427     0.64520             1.87154             1.94945             3.54762             1.0                 
14428     0.85191             2.35829             0.53684             0.69536             1.0                 
14429     0.93370             2.20752             0.22093             1.44651             1.0                 
14430     0.87042             2.38560             1.67453             1.40538             1.0                 
14431     0.94107             2.42800             1.28263             3.46762             1.0                 
14432     0.57849             1.77803             8.14757             4.63128             1.0                 
14433     0.79307             1.98758             0.84496             2.31916             0.999875            
14434     0.88343             2.06774             0.30323             1.24568             1.0                 
14435     0.89009             2.14947             1.58187             1.02007             1.0                 
14436     0.85546             2.20139             2.52401             1.19889             0.999875            
14437     0.75153             2.31845             5.92955             5.48216             1.0                 
14438     0.55814             1.64338             24.60247            6.12559             1.0                 
14439     0.84077             2.11997             1.35528             2.52462             1.0                 
14440     0.94626             2.67769             0.37406             2.23907             1.0                 
14441     0.80895             2.29486             2.47867             1.71025             1.0                 
14442     0.67141             1.36235             223.18594           6.30322             1.0                 
14443     0.87066             2.35195             0.59970             0.85342             1.0                 
14444     0.86891             2.15062             0.86516             5.02351             1.0                 
14445     0.67710             1.89406             5.00598             6.03988             1.0                 
14446     0.89256             2.18036             0.76162             3.14651             1.0                 
14447     0.90544             2.25573             0.25069             0.73063             1.0                 
14448     0.97500             2.27592             0.40288             1.58647             1.0                 
14449     0.81236             2.08525             0.50245             1.90430             1.0                 
14450     0.87445             2.66532             0.63681             4.05572             1.0                 
14451     0.93787             2.51014             1.45227             4.42038             1.0                 
14452     0.78363             2.21447             1.41228             1.40377             1.0                 
14453     0.62180             2.46484             3.67574             6.90671             1.0                 
14454     0.75509             2.28390             3.94351             3.44464             1.0                 
14455     0.84055             1.91186             2.57658             2.47797             1.0                 
14456     0.91627             2.30971             0.49508             0.80086             1.0                 
14457     0.96818             2.19773             0.25903             1.33324             0.999875            
14458     0.82799             1.66931             1.41012             2.32305             1.0                 
14459     0.79507             2.20930             2.07355             1.89675             0.999875            
14460     0.93561             2.22505             0.28643             0.45272             1.0                 
14461     0.83300             1.84210             1.99917             1.46503             1.0                 
14462     0.81059             2.01544             2.45380             1.56783             1.0                 
14463     0.80869             1.68032             2.13326             3.36874             1.0                 
14464     0.96391             2.20660             0.26580             1.23746             1.0                 
14465     0.93680             2.22190             0.41243             1.74582             1.0                 
14466     0.87510             2.69015             0.97193             1.25798             1.0                 
14467     0.68079             1.86288             4.96551             4.43762             1.0                 
14468     0.84002             1.91723             0.98373             2.26371             1.0                 
14469     0.94337             2.40169             0.70717             0.97590             1.0                 
14470     0.96759             2.17621             0.40915             1.55993             1.0                 
14471     0.75545             1.73712             8.60933             5.89175             1.0                 
14472     0.85127             1.87291             1.35267             1.18852             0.99975             
14473     0.96006             2.18897             0.79527             3.09035             0.999875            
14474     0.90308             1.97036             0.72038             1.72120             1.0                 
14475     0.91423             2.09464             0.98337             2.05917             1.0                 
14476     0.86040             2.38801             1.56083             2.06677             1.0                 
14477     0.95305             2.62490             0.56280             1.84391             1.0                 
14478     0.94154             2.02036             0.42999             2.38600             1.0                 
14479     0.57853             1.88726             6.40776             4.85591             1.0                 
14480     0.91628             2.22586             0.29271             0.57910             1.0                 
14481     0.55138             2.25052             7.24977             15.28228            1.0                 
14482     0.95100             2.08993             0.49130             2.83039             1.0                 
14483     0.76474             2.49114             4.48710             4.30322             1.0                 
14484     0.87411             2.41813             0.33572             0.95197             1.0                 
14485     0.90518             1.97969             0.95482             2.08776             0.99975             
14486     0.86630             2.27408             1.58696             1.11690             1.0                 
14487     0.85549             1.93276             1.19860             1.64063             1.0                 
14488     0.90552             2.05070             1.18071             2.16616             1.0                 
14489     0.94029             2.29381             0.42820             2.01248             1.0                 
14490     0.79242             1.68413             3.46224             4.05842             0.999875            
14491     0.93785             2.21093             0.38571             0.80314             1.0                 
14492     0.78021             2.63981             1.59193             3.80922             1.0                 
14493     0.88781             2.14384             0.92082             0.58458             1.0                 
14494     0.64768             2.17604             5.93339             4.58563             1.0                 
14495     0.85228             1.94147             1.80479             1.02650             0.999875            
14496     0.47653             1.28282             21.38121            9.12945             1.0                 
14497     0.91980             2.27783             0.58965             1.87538             1.0                 
14498     0.90658             2.15379             0.41414             1.41724             1.0                 
14499     0.81180             1.90711             2.37206             2.16464             1.0                 
14500     0.64053             1.23897             12.41521            5.56286             0.999875            
14501     0.76526             2.20121             1.61792             2.43279             1.0                 
14502     0.92204             2.51326             0.93310             0.80309             1.0                 
14503     0.87704             2.21205             0.84821             1.42887             1.0                 
14504     0.40993             1.03073             13.18855            13.16124            1.0                 
14505     0.80413             2.09407             3.38451             3.61808             1.0                 
14506     0.56174             1.05863             13.11902            7.97383             1.0                 
14507     0.92344             2.43132             0.40568             0.40652             1.0                 
14508     0.83659             3.35602             2.02968             7.97965             0.999875            
14509     0.91448             2.24651             1.44072             1.00978             0.999875            
14510     0.87397             2.05557             1.07346             1.61662             1.0                 
14511     0.77418             1.73777             3.52010             2.33523             0.999875            
14512     0.92881             2.34517             0.33764             1.19617             1.0                 
14513     0.79380             2.25800             1.10442             1.38356             1.0                 
14514     0.90603             2.38679             1.19352             0.73296             0.999875            
14515     0.85392             2.09120             0.98764             1.13014             1.0                 
14516     0.92204             2.17493             0.65216             0.94100             0.999875            
14517     0.82173             2.05415             2.42281             1.23599             1.0                 
14518     0.78678             1.81438             3.41450             2.56140             0.999875            
14519     0.85921             2.04915             1.14388             1.21063             0.999875            
14520     0.62742             1.87536             6.87117             5.73845             1.0                 
14521     0.93087             2.26313             0.28156             0.97568             1.0                 
14522     0.84841             2.17225             1.28901             1.64224             1.0                 
14523     0.80919             2.24671             0.71293             1.91115             1.0                 
14524     0.95929             2.48908             0.17336             1.17229             1.0                 
14525     0.86514             2.56869             0.38386             2.02732             1.0                 
14526     0.68493             1.35083             9.09740             4.85639             1.0                 
14527     0.92321             2.17108             0.94720             1.05153             1.0                 
14528     0.91707             2.05292             0.57280             0.92321             1.0                 
14529     0.78404             2.09962             5.51778             3.39823             1.0                 
14530     0.85912             2.06505             0.71106             1.45001             1.0                 
14531     0.94487             2.06430             0.41088             1.02448             1.0                 
14532     0.62238             1.66823             9.69469             5.12539             0.999875            
14533     0.73726             1.49911             3.94695             4.10717             1.0                 
14534     0.81710             2.57617             0.66764             2.86415             1.0                 
14535     0.88799             2.24764             0.43158             1.28592             1.0                 
14536     0.82126             1.99953             2.53891             1.22806             0.99975             
14537     0.75257             1.93287             2.29595             2.80898             1.0                 
14538     0.77707             2.46151             2.52145             4.46195             1.0                 
14539     0.73306             1.04060             4.73643             4.48094             1.0                 
14540     0.66787             1.74018             3.85520             6.85045             1.0                 
14541     0.90735             2.21524             0.49688             0.82644             1.0                 
14542     0.90457             2.27125             1.17554             1.52484             1.0                 
14543     0.97616             1.94695             0.57338             3.66356             1.0                 
14544     0.91506             2.50980             0.37480             2.19843             1.0                 
14545     0.92832             2.59695             0.87331             0.96686             0.999875            
14546     0.93403             2.09845             0.18007             0.35505             0.999875            
14547     0.77782             2.05180             2.35908             1.40338             1.0                 
14548     0.88296             2.12684             1.55577             1.03198             1.0                 
14549     0.96032             2.27855             0.36047             2.41844             1.0                 
14550     0.89920             2.16760             1.16419             0.90976             1.0                 
14551     0.93321             2.41724             2.20441             2.13215             1.0                 
14552     0.93714             2.58675             0.40096             0.79663             0.999875            
14553     0.59330             2.28021             4.95347             13.28505            1.0                 
14554     0.75910             2.73640             1.29143             4.72804             1.0                 
14555     0.91760             2.62084             1.31979             1.11768             1.0                 
14556     0.90973             1.64636             0.52431             1.57929             1.0                 
14557     0.88663             2.07957             0.90972             0.70312             1.0                 
14558     0.68232             2.05161             4.45737             3.79432             1.0                 
14559     0.67703             1.63590             12.05350            9.27108             1.0                 
14560     0.87775             2.47783             2.71684             0.99529             1.0                 
14561     0.88837             1.99583             0.88237             2.55935             0.999875            
14562     0.88222             2.32797             1.85912             0.84257             0.999875            
14563     0.87270             2.29556             0.93806             1.49511             1.0                 
14564     0.87976             2.06827             0.89815             1.39260             1.0                 
14565     0.86243             1.76804             0.60903             1.07332             1.0                 
14566     0.70729             2.02104             3.92483             3.51194             1.0                 
14567     0.79107             1.92425             3.16489             2.26960             1.0                 
14568     0.97817             2.08573             0.35385             1.85196             1.0                 
14569     0.78390             1.85819             4.09729             3.37789             1.0                 
14570     0.94396             2.35723             0.55272             0.72194             1.0                 
14571     0.92311             2.22805             1.02123             1.39797             1.0                 
14572     0.83333             1.99848             4.03975             2.66124             0.999875            
14573     0.85104             2.29396             1.13033             1.04953             0.999875            
14574     0.88313             2.37808             1.60829             0.68868             1.0                 
14575     0.67080             1.97750             6.71682             5.14621             0.999875            
14576     0.68462             1.31651             11.32869            6.33383             0.999875            
14577     0.91375             2.98410             1.12724             4.52014             1.0                 
14578     0.81590             2.10331             2.66001             1.38181             1.0                 
14579     0.81569             1.92094             4.12154             3.54809             1.0                 
14580     0.63408             1.90279             4.74126             3.65839             1.0                 
14581     0.83679             1.99766             0.98485             2.24053             1.0                 
14582     0.73819             1.86131             4.92791             3.30113             0.999875            
14583     0.49703             2.24011             17.18556            5.51910             1.0                 
14584     0.94178             2.02134             1.36345             1.34678             0.99975             
14585     0.85985             1.68375             1.59100             1.52688             1.0                 
14586     0.67456             1.78220             8.32443             4.78542             0.999875            
14587     0.89626             2.47832             0.46841             1.96907             1.0                 
14588     0.58729             0.59491             12.96191            9.65211             0.99975             
14589     0.97685             1.82816             0.63007             3.22009             0.999875            
14590     0.96787             2.15634             0.46474             2.30100             1.0                 
14591     0.66454             1.79891             6.64493             3.00565             1.0                 
14592     0.83983             1.94280             3.49512             1.74805             1.0                 
14593     0.92910             2.27395             0.33383             1.17461             0.99975             
14594     0.91911             2.29389             1.42045             1.07955             1.0                 
14595     0.94317             2.37341             0.21003             0.72192             1.0                 
14596     0.95246             2.34550             0.56877             1.01519             1.0                 
14597     0.86394             1.93483             0.62137             1.12845             1.0                 
