# cycles  fidelity      MSE           ||MSE gradient||    
661       0.50677577    0.07283672    0.00425711          
662       0.50456230    0.07343876    0.00490244          
663       0.50607999    0.07229709    0.00521830          
664       0.50454427    0.07320406    0.00417135          
665       0.50724541    0.07321966    0.00450646          
666       0.50615066    0.07292885    0.00425850          
667       0.50921119    0.07370408    0.00529507          
668       0.50525439    0.07345467    0.00573339          
669       0.50811083    0.07351152    0.00424721          
670       0.50346833    0.07327583    0.00419774          
671       0.50366164    0.07294323    0.00587248          
672       0.50331992    0.07327658    0.00454006          
673       0.50535847    0.07342926    0.00564617          
674       0.50652146    0.07301243    0.00330496          
675       0.50589472    0.07264259    0.00390859          
676       0.50817518    0.07388063    0.00598530          
677       0.50624037    0.07246109    0.00568283          
678       0.50448089    0.07318009    0.00326302          
679       0.50389994    0.07237520    0.00454999          
680       0.50418107    0.07264517    0.00376978          
681       0.50763672    0.07297586    0.00305132          
682       0.50624614    0.07310202    0.00620321          
683       0.50584299    0.07277078    0.00461035          
684       0.50763655    0.07268857    0.00414913          
685       0.50810087    0.07352884    0.00480057          
686       0.50570522    0.07331032    0.00371094          
687       0.50440407    0.07305751    0.00572775          
688       0.50511134    0.07300719    0.00410894          
689       0.50781044    0.07346548    0.00438832          
690       0.50526389    0.07244379    0.00542699          
691       0.50550633    0.07348956    0.00448220          
692       0.50664327    0.07330109    0.00521484          
693       0.50572250    0.07276857    0.00529965          
694       0.50608828    0.07222536    0.00445421          
695       0.50380124    0.07292543    0.00434214          
696       0.50506003    0.07227153    0.00667338          
697       0.50881681    0.07383591    0.00516484          
698       0.50452278    0.07384690    0.00566407          
699       0.50608349    0.07258370    0.00360153          
700       0.50676232    0.07266806    0.00517906          
701       0.50555237    0.07255281    0.00462474          
702       0.50452084    0.07346099    0.00336690          
703       0.50802383    0.07252605    0.00432080          
704       0.50456231    0.07343713    0.00590480          
705       0.50531921    0.07351795    0.00631890          
706       0.50635192    0.07305073    0.00309072          
707       0.50549670    0.07328722    0.00482891          
708       0.50542027    0.07344802    0.00617775          
709       0.50369107    0.07308479    0.00524100          
710       0.50591982    0.07325412    0.00414103          
711       0.50715795    0.07328529    0.00327726          
712       0.50766860    0.07272746    0.00325021          
713       0.50680227    0.07237959    0.00309376          
714       0.50426741    0.07293327    0.00566662          
715       0.50384239    0.07236090    0.00526385          
716       0.51035955    0.07279235    0.00354838          
717       0.50542483    0.07257715    0.00442149          
718       0.50693131    0.07275394    0.00346094          
719       0.50531266    0.07336143    0.00313243          
720       0.50689723    0.07286391    0.00609892          
721       0.50383641    0.07298892    0.00382836          
722       0.50609628    0.07321991    0.00415426          
723       0.50496239    0.07329590    0.00537014          
724       0.50735056    0.07243819    0.00430067          
725       0.50300031    0.07321433    0.00337336          
726       0.50294127    0.07381922    0.00363794          
727       0.50834462    0.07255632    0.00398803          
728       0.50774709    0.07274697    0.00417456          
729       0.50523152    0.07298438    0.00469895          
730       0.50155614    0.07257624    0.00755789          
731       0.50988459    0.07285022    0.00506888          
732       0.50770213    0.07306288    0.00637621          
733       0.50685534    0.07301730    0.00373218          
734       0.50440614    0.07278777    0.00398460          
735       0.50635747    0.07275463    0.00331778          
736       0.50778781    0.07266038    0.00439240          
737       0.50484805    0.07259109    0.00445519          
738       0.50509159    0.07258830    0.00371131          
739       0.50602172    0.07320603    0.00365557          
740       0.50751008    0.07335446    0.00371102          
741       0.50570243    0.07292129    0.00420406          
742       0.50550637    0.07346450    0.00361894          
743       0.50623920    0.07333415    0.00422008          
744       0.50645938    0.07342141    0.00425389          
745       0.50719794    0.07295199    0.00325829          
746       0.50495406    0.07274098    0.00475697          
747       0.50624912    0.07288937    0.00300679          
748       0.50628639    0.07232844    0.00535591          
749       0.50502037    0.07327485    0.00424131          
750       0.50550418    0.07254431    0.00417705          
751       0.50317733    0.07276797    0.00416279          
752       0.50792641    0.07338151    0.00583278          
753       0.50519564    0.07326535    0.00435598          
754       0.50626300    0.07318549    0.00337580          
755       0.50753700    0.07333069    0.00400058          
756       0.50308108    0.07276219    0.00481331          
757       0.50531204    0.07277119    0.00351020          
758       0.50633503    0.07235343    0.00362911          
759       0.50509126    0.07341938    0.00362118          
760       0.50431965    0.07356915    0.00459083          
761       0.50503242    0.07250434    0.00457860          
762       0.50800157    0.07313041    0.00478028          
763       0.50404438    0.07278224    0.00388848          
764       0.50724074    0.07320493    0.00335451          
765       0.50631991    0.07316088    0.00307223          
766       0.50695518    0.07343332    0.00351004          
767       0.50580833    0.07317242    0.00360959          
768       0.50479272    0.07325905    0.00296889          
769       0.50538091    0.07214462    0.00345912          
770       0.50583513    0.07326297    0.00371073          
771       0.50546914    0.07276861    0.00474862          
772       0.50817787    0.07316952    0.00450166          
773       0.50668406    0.07297884    0.00433556          
774       0.50588602    0.07266993    0.00443217          
775       0.50489329    0.07347405    0.00431297          
776       0.50795411    0.07363928    0.00549133          
777       0.50731419    0.07241178    0.00316840          
778       0.50596605    0.07332250    0.00336838          
779       0.50527051    0.07287295    0.00343095          
780       0.50508779    0.07365215    0.00359615          
781       0.50635066    0.07308638    0.00416295          
782       0.50444353    0.07288496    0.00337462          
783       0.50499344    0.07304729    0.00365773          
784       0.50465172    0.07289348    0.00331947          
785       0.50381587    0.07383109    0.00496550          
786       0.50475945    0.07333007    0.00324279          
787       0.50758278    0.07272310    0.00322861          
788       0.50601919    0.07283929    0.00474439          
789       0.50549611    0.07353952    0.00360365          
790       0.50576682    0.07279831    0.00376413          
791       0.50340323    0.07334981    0.00380719          
792       0.50606228    0.07331391    0.00324982          
793       0.50422115    0.07275862    0.00330774          
794       0.50507694    0.07323529    0.00384914          
795       0.50367489    0.07317133    0.00333460          
796       0.50501324    0.07309356    0.00465119          
797       0.50590061    0.07305001    0.00347169          
798       0.50618287    0.07325007    0.00450488          
799       0.50545177    0.07357298    0.00355953          
800       0.50653146    0.07333371    0.00391986          
801       0.50510659    0.07256176    0.00394654          
802       0.50741888    0.07314594    0.00394841          
803       0.50640636    0.07391957    0.00413663          
804       0.50571211    0.07318193    0.00319226          
805       0.50663687    0.07312235    0.00337683          
806       0.50612425    0.07352481    0.00548441          
807       0.50536348    0.07288625    0.00402828          
808       0.50709520    0.07296765    0.00331638          
809       0.50502071    0.07286972    0.00376332          
810       0.50712203    0.07256675    0.00492519          
811       0.50727084    0.07261836    0.00338219          
812       0.50532354    0.07263561    0.00329708          
813       0.50633187    0.07287567    0.00354018          
814       0.50557609    0.07278718    0.00476039          
815       0.50520167    0.07261161    0.00357933          
816       0.50665439    0.07263740    0.00311334          
817       0.50468570    0.07340858    0.00403734          
818       0.50595157    0.07416865    0.00417634          
819       0.50704693    0.07298602    0.00389062          
820       0.50632213    0.07244200    0.00330724          
821       0.50500716    0.07351495    0.00354055          
822       0.50493767    0.07233201    0.00476202          
823       0.50693059    0.07334178    0.00381017          
824       0.50524111    0.07348347    0.00312123          
825       0.50568241    0.07335848    0.00393872          
826       0.50640879    0.07315330    0.00297257          
827       0.50683274    0.07242511    0.00299088          
828       0.50586736    0.07301784    0.00353861          
829       0.50591766    0.07314912    0.00388588          
830       0.50721638    0.07307618    0.00372145          
831       0.50331682    0.07261603    0.00346973          
832       0.50520055    0.07276113    0.00341310          
833       0.50627382    0.07289203    0.00472999          
834       0.50694696    0.07268346    0.00287488          
835       0.50448834    0.07260329    0.00328757          
836       0.50699950    0.07311960    0.00294914          
837       0.50657529    0.07361061    0.00394004          
838       0.50716001    0.07314083    0.00332227          
839       0.50459024    0.07298821    0.00416550          
840       0.50543708    0.07246317    0.00395840          
841       0.50668598    0.07334930    0.00498316          
842       0.50445809    0.07359372    0.00314832          
843       0.50700719    0.07293632    0.00322435          
844       0.50508634    0.07294218    0.00474991          
845       0.50678953    0.07296687    0.00419658          
846       0.50507029    0.07310549    0.00297969          
847       0.50504603    0.07304033    0.00381150          
848       0.50833523    0.07301182    0.00305801          
849       0.50551996    0.07340387    0.00368365          
850       0.50694079    0.07260668    0.00282308          
851       0.50425190    0.07280843    0.00335402          
852       0.50686370    0.07278281    0.00349665          
853       0.50522152    0.07272306    0.00535888          
854       0.50617586    0.07233732    0.00385696          
855       0.50510218    0.07266328    0.00448431          
856       0.50459656    0.07279216    0.00376639          
857       0.50584589    0.07307518    0.00307155          
858       0.50623760    0.07297627    0.00371471          
859       0.50504591    0.07251422    0.00351141          
860       0.50599988    0.07303037    0.00327396          
861       0.50499150    0.07312126    0.00287870          
862       0.50461947    0.07326023    0.00316244          
863       0.50760908    0.07287681    0.00342992          
864       0.50544172    0.07313588    0.00424981          
865       0.50825619    0.07302242    0.00378192          
866       0.50583684    0.07296738    0.00444104          
867       0.50598749    0.07238388    0.00448900          
868       0.50570757    0.07283829    0.00295212          
869       0.50576481    0.07301350    0.00303782          
870       0.50569026    0.07305737    0.00352311          
871       0.50685504    0.07348377    0.00471576          
872       0.50699863    0.07290656    0.00306046          
873       0.50504080    0.07296002    0.00327663          
874       0.50752715    0.07313816    0.00422966          
875       0.50666021    0.07260620    0.00386893          
876       0.50430388    0.07317189    0.00350168          
877       0.50626390    0.07295415    0.00382514          
878       0.50612465    0.07233965    0.00422361          
879       0.50465179    0.07273176    0.00297015          
880       0.50843151    0.07237856    0.00362829          
881       0.50520534    0.07303591    0.00359088          
882       0.50676583    0.07298078    0.00377058          
883       0.50542865    0.07291662    0.00317076          
884       0.50525844    0.07284235    0.00311961          
885       0.50708963    0.07324062    0.00338970          
886       0.50350101    0.07230421    0.00498709          
887       0.50718185    0.07264950    0.00300247          
888       0.50697295    0.07280027    0.00357583          
889       0.50629505    0.07285667    0.00383293          
890       0.50535247    0.07353728    0.00287028          
891       0.50714685    0.07235286    0.00367757          
892       0.50889097    0.07309828    0.00336716          
893       0.50419770    0.07279525    0.00352813          
894       0.50537694    0.07272719    0.00311122          
895       0.50740181    0.07278150    0.00285134          
896       0.50634370    0.07246295    0.00321190          
897       0.50642092    0.07319909    0.00393317          
898       0.50517669    0.07303945    0.00480533          
899       0.50313480    0.07299850    0.00412046          
900       0.50842272    0.07328364    0.00348518          
901       0.50612874    0.07280868    0.00357428          
902       0.50598897    0.07360869    0.00305148          
903       0.50712074    0.07309512    0.00384087          
904       0.50583546    0.07266213    0.00363081          
905       0.50646306    0.07297147    0.00377988          
906       0.50770081    0.07307648    0.00321387          
907       0.50520362    0.07346099    0.00323308          
908       0.50564522    0.07348551    0.00388634          
909       0.50666065    0.07292816    0.00396567          
910       0.50692696    0.07290306    0.00311095          
911       0.50449961    0.07297004    0.00308899          
912       0.50526288    0.07288877    0.00447394          
913       0.50662866    0.07284428    0.00297598          
914       0.50573628    0.07324228    0.00362733          
915       0.50591683    0.07314969    0.00381665          
916       0.50670957    0.07310134    0.00304938          
917       0.50646939    0.07256129    0.00355692          
918       0.50502985    0.07316392    0.00311019          
919       0.50649609    0.07296778    0.00486495          
920       0.50519611    0.07310350    0.00383016          
921       0.50513920    0.07338694    0.00344690          
922       0.50644770    0.07327747    0.00371313          
923       0.50613097    0.07293459    0.00294769          
924       0.50606976    0.07316103    0.00329807          
925       0.50660276    0.07328323    0.00291620          
926       0.50586466    0.07294179    0.00294611          
927       0.50506075    0.07309317    0.00311623          
928       0.50644181    0.07281608    0.00355342          
929       0.50612355    0.07271279    0.00292704          
930       0.50567904    0.07340419    0.00435152          
931       0.50553128    0.07286205    0.00269120          
932       0.50543269    0.07277866    0.00339466          
933       0.50689511    0.07295223    0.00278069          
934       0.50671639    0.07250497    0.00332657          
935       0.50451855    0.07338164    0.00376541          
936       0.50460074    0.07272446    0.00350519          
937       0.50539170    0.07283493    0.00367198          
938       0.50613009    0.07296438    0.00499225          
939       0.50590253    0.07273447    0.00273472          
940       0.50573206    0.07326380    0.00381642          
941       0.50503822    0.07313545    0.00437995          
942       0.50711892    0.07311768    0.00356209          
943       0.50399774    0.07304273    0.00321088          
944       0.50661099    0.07286910    0.00426037          
945       0.50546687    0.07241681    0.00323822          
946       0.50491150    0.07287696    0.00419727          
947       0.50739745    0.07300093    0.00305845          
948       0.50477349    0.07267273    0.00311568          
949       0.50647604    0.07292559    0.00309808          
950       0.50424812    0.07310860    0.00311835          
951       0.50661346    0.07259213    0.00275541          
952       0.50482818    0.07275460    0.00501124          
953       0.50604712    0.07305861    0.00282031          
954       0.50537597    0.07274320    0.00415515          
955       0.50634963    0.07331431    0.00418682          
956       0.50474534    0.07303391    0.00301285          
957       0.50306782    0.07278588    0.00402576          
958       0.50719880    0.07372817    0.00352000          
959       0.50550058    0.07346049    0.00337561          
960       0.50590807    0.07268685    0.00480494          
961       0.50651348    0.07300191    0.00337448          
962       0.50594230    0.07311800    0.00322946          
963       0.50476406    0.07286546    0.00287910          
964       0.50734037    0.07317058    0.00328002          
965       0.50558742    0.07325436    0.00350908          
966       0.50602397    0.07292126    0.00346287          
967       0.50614077    0.07261593    0.00378159          
968       0.50428878    0.07300681    0.00467673          
969       0.50565963    0.07297673    0.00280241          
970       0.50622537    0.07322536    0.00460250          
971       0.50501307    0.07307309    0.00320685          
972       0.50317678    0.07280927    0.00343703          
973       0.50454030    0.07314127    0.00286449          
974       0.50669632    0.07295819    0.00274799          
975       0.50644628    0.07278024    0.00405701          
976       0.50441875    0.07292004    0.00311895          
977       0.50515694    0.07252435    0.00379613          
978       0.50670691    0.07340977    0.00331483          
979       0.50530066    0.07321938    0.00341460          
980       0.50539324    0.07348833    0.00293900          
981       0.50744330    0.07308930    0.00367627          
982       0.50463450    0.07251986    0.00347057          
983       0.50625656    0.07309498    0.00336552          
984       0.50564167    0.07284402    0.00400281          
985       0.50527910    0.07278471    0.00314878          
986       0.50595783    0.07253723    0.00384607          
987       0.50593501    0.07320351    0.00311904          
988       0.50549129    0.07279788    0.00421988          
989       0.50657579    0.07289163    0.00350306          
990       0.50681746    0.07338542    0.00342804          
991       0.50709009    0.07269685    0.00322119          
992       0.50624663    0.07300208    0.00327730          
993       0.50618076    0.07304834    0.00274857          
994       0.50628045    0.07309402    0.00329333          
995       0.50624723    0.07244005    0.00287400          
996       0.50491030    0.07319559    0.00310941          
997       0.50595838    0.07281162    0.00305132          
998       0.50640934    0.07275794    0.00371863          
999       0.50674440    0.07270812    0.00326361          
1000      0.50538923    0.07310896    0.00295522          
1001      0.50782649    0.07319416    0.00321011          
1002      0.50674491    0.07317845    0.00313197          
1003      0.50641249    0.07294599    0.00380846          
1004      0.50454005    0.07296588    0.00310944          
1005      0.50552904    0.07353886    0.00290446          
1006      0.50546168    0.07285315    0.00298436          
1007      0.50638765    0.07293931    0.00318716          
1008      0.50615549    0.07256406    0.00302039          
1009      0.50433608    0.07309644    0.00292297          
1010      0.50412276    0.07270243    0.00341881          
1011      0.50510937    0.07255038    0.00302996          
1012      0.50734322    0.07303555    0.00389452          
1013      0.50616349    0.07295611    0.00448854          
1014      0.50672192    0.07247598    0.00277400          
1015      0.50657637    0.07251974    0.00389434          
1016      0.50624098    0.07288954    0.00347211          
1017      0.50631172    0.07286467    0.00328249          
1018      0.50650789    0.07250871    0.00311116          
1019      0.50761542    0.07307974    0.00303265          
1020      0.50559647    0.07268887    0.00376414          
1021      0.50686431    0.07296011    0.00379120          
1022      0.50550225    0.07277683    0.00310169          
1023      0.50675522    0.07324943    0.00399623          
1024      0.50531160    0.07270175    0.00354195          
1025      0.50455251    0.07321396    0.00380616          
1026      0.50569390    0.07301054    0.00309591          
1027      0.50643907    0.07313404    0.00351327          
1028      0.50521611    0.07239646    0.00350203          
1029      0.50514374    0.07361100    0.00383162          
1030      0.50666103    0.07285345    0.00311305          
1031      0.50591687    0.07282799    0.00276281          
1032      0.50740131    0.07339774    0.00431508          
1033      0.50663044    0.07248426    0.00290166          
1034      0.50600439    0.07289015    0.00347072          
1035      0.50616300    0.07272276    0.00277311          
1036      0.50628999    0.07274239    0.00297393          
1037      0.50582351    0.07307252    0.00388672          
1038      0.50613477    0.07261529    0.00315851          
1039      0.50630228    0.07261401    0.00350872          
1040      0.50533963    0.07324703    0.00359674          
1041      0.50648073    0.07260554    0.00478602          
1042      0.50753543    0.07239454    0.00285230          
1043      0.50658222    0.07328700    0.00352926          
1044      0.50565106    0.07272526    0.00295698          
1045      0.50586576    0.07302731    0.00332829          
1046      0.50692991    0.07284678    0.00311373          
1047      0.50573280    0.07292539    0.00311300          
1048      0.50543380    0.07309167    0.00379780          
1049      0.50617477    0.07316520    0.00355102          
1050      0.50564801    0.07313097    0.00480778          
1051      0.50685293    0.07275820    0.00313392          
1052      0.50542549    0.07298472    0.00286610          
1053      0.50536372    0.07268031    0.00407872          
1054      0.50676366    0.07336019    0.00308516          
1055      0.50657951    0.07305247    0.00347019          
1056      0.50741307    0.07328389    0.00311982          
1057      0.50661060    0.07313582    0.00348411          
1058      0.50587726    0.07300659    0.00274283          
1059      0.50588021    0.07268575    0.00284036          
1060      0.50579105    0.07302812    0.00288203          
1061      0.50608012    0.07313994    0.00366726          
1062      0.50543728    0.07272716    0.00284851          
1063      0.50452858    0.07295951    0.00290739          
1064      0.50606049    0.07315949    0.00356844          
1065      0.50629406    0.07278870    0.00290610          
1066      0.50551874    0.07285236    0.00327643          
1067      0.50693733    0.07259782    0.00302476          
1068      0.50554570    0.07295881    0.00360225          
1069      0.50617391    0.07298207    0.00303141          
1070      0.50593695    0.07292898    0.00347721          
1071      0.50654869    0.07341704    0.00302865          
1072      0.50662397    0.07309535    0.00395684          
1073      0.50419764    0.07292312    0.00463121          
1074      0.50667172    0.07269703    0.00306200          
1075      0.50638171    0.07271666    0.00302038          
1076      0.50745238    0.07305695    0.00345829          
1077      0.50570627    0.07252108    0.00326732          
1078      0.50655174    0.07272452    0.00304646          
1079      0.50529589    0.07315704    0.00299961          
1080      0.50631273    0.07291707    0.00294650          
1081      0.50563816    0.07265354    0.00306038          
1082      0.50706944    0.07266979    0.00363391          
1083      0.50721716    0.07266590    0.00273572          
1084      0.50661084    0.07277005    0.00312528          
1085      0.50583592    0.07313022    0.00302897          
1086      0.50509485    0.07295323    0.00279897          
1087      0.50653354    0.07295776    0.00364958          
1088      0.50563882    0.07261472    0.00423218          
1089      0.50482259    0.07288340    0.00304620          
1090      0.50600621    0.07344581    0.00305572          
1091      0.50675263    0.07294967    0.00318266          
1092      0.50576240    0.07245729    0.00338633          
1093      0.50490024    0.07248709    0.00382596          
1094      0.50660184    0.07268593    0.00281568          
1095      0.50712144    0.07296083    0.00344114          
1096      0.50502562    0.07317324    0.00278067          
1097      0.50674652    0.07321411    0.00490398          
1098      0.50461594    0.07310686    0.00401587          
1099      0.50588645    0.07287922    0.00304547          
1100      0.50668238    0.07334797    0.00317615          
1101      0.50628490    0.07295966    0.00325857          
1102      0.50666025    0.07312476    0.00427233          
1103      0.50445926    0.07267021    0.00326294          
1104      0.50467025    0.07302345    0.00315241          
1105      0.50624041    0.07251719    0.00359895          
1106      0.50545971    0.07259752    0.00337655          
1107      0.50779470    0.07299903    0.00448234          
1108      0.50563752    0.07289027    0.00438836          
1109      0.50587480    0.07307710    0.00326467          
1110      0.50550910    0.07288762    0.00398903          
1111      0.50670724    0.07250987    0.00303768          
1112      0.50693425    0.07277024    0.00296794          
1113      0.50630677    0.07256351    0.00379348          
1114      0.50421931    0.07290849    0.00318575          
1115      0.50725195    0.07277652    0.00306097          
1116      0.50560032    0.07260844    0.00350347          
1117      0.50650545    0.07268057    0.00294447          
1118      0.50697371    0.07277431    0.00346810          
1119      0.50559302    0.07267480    0.00378820          
1120      0.50663886    0.07294948    0.00399429          
1121      0.50592264    0.07253645    0.00331794          
1122      0.50629133    0.07243241    0.00288030          
1123      0.50661549    0.07272075    0.00350003          
1124      0.50680991    0.07257074    0.00301519          
1125      0.50554790    0.07302364    0.00366332          
1126      0.50608797    0.07256870    0.00331228          
1127      0.50620306    0.07265155    0.00285396          
1128      0.50488055    0.07260214    0.00295966          
1129      0.50643126    0.07258989    0.00392825          
1130      0.50564598    0.07317410    0.00304811          
1131      0.50612928    0.07264360    0.00468519          
1132      0.50546969    0.07286145    0.00434439          
1133      0.50545205    0.07262610    0.00382151          
1134      0.50577659    0.07310136    0.00287122          
1135      0.50585433    0.07336008    0.00355285          
1136      0.50732652    0.07256859    0.00281515          
1137      0.50633321    0.07273934    0.00362884          
1138      0.50556336    0.07307261    0.00342183          
1139      0.50582272    0.07296782    0.00317907          
1140      0.50537059    0.07329212    0.00333186          
1141      0.50731504    0.07317889    0.00313427          
1142      0.50551976    0.07292540    0.00292209          
1143      0.50613302    0.07259012    0.00272072          
1144      0.50577343    0.07288991    0.00328137          
1145      0.50632241    0.07291746    0.00346690          
1146      0.50581406    0.07286379    0.00279791          
1147      0.50695532    0.07288366    0.00305493          
1148      0.50598029    0.07269585    0.00289668          
1149      0.50759598    0.07287338    0.00335361          
1150      0.50687237    0.07282035    0.00287423          
1151      0.50615844    0.07274736    0.00311604          
1152      0.50574868    0.07278723    0.00355717          
1153      0.50524540    0.07277554    0.00363433          
1154      0.50573873    0.07285649    0.00278117          
1155      0.50547702    0.07281693    0.00323784          
1156      0.50467768    0.07289182    0.00343554          
1157      0.50632008    0.07266676    0.00325258          
1158      0.50629034    0.07254405    0.00305361          
1159      0.50665409    0.07310399    0.00352702          
1160      0.50670387    0.07260056    0.00334206          
1161      0.50485918    0.07252558    0.00309708          
1162      0.50610554    0.07276110    0.00290326          
1163      0.50584883    0.07288441    0.00312563          
1164      0.50576113    0.07313152    0.00323927          
1165      0.50612591    0.07278411    0.00333255          
1166      0.50597871    0.07297227    0.00304177          
1167      0.50629813    0.07284108    0.00283501          
1168      0.50544244    0.07257356    0.00308377          
1169      0.50660882    0.07285692    0.00432425          
1170      0.50667877    0.07282552    0.00301894          
1171      0.50617484    0.07281303    0.00362551          
1172      0.50669775    0.07309232    0.00358489          
1173      0.50571705    0.07287660    0.00394903          
1174      0.50613854    0.07317778    0.00332836          
1175      0.50596267    0.07277259    0.00280901          
1176      0.50528775    0.07281523    0.00334182          
1177      0.50673875    0.07292935    0.00296365          
1178      0.50547051    0.07289978    0.00295246          
1179      0.50625121    0.07288790    0.00320523          
1180      0.50622046    0.07255667    0.00337332          
1181      0.50525163    0.07267593    0.00345261          
1182      0.50568138    0.07320839    0.00363247          
1183      0.50636034    0.07307418    0.00373538          
1184      0.50618284    0.07251783    0.00329571          
1185      0.50534797    0.07318633    0.00375069          
1186      0.50605674    0.07262145    0.00331272          
1187      0.50648781    0.07271309    0.00307884          
1188      0.50588557    0.07301181    0.00288947          
1189      0.50600753    0.07288688    0.00284795          
1190      0.50527109    0.07263212    0.00347080          
1191      0.50716618    0.07272027    0.00288379          
1192      0.50601615    0.07316148    0.00338560          
1193      0.50636028    0.07275913    0.00348613          
1194      0.50649072    0.07263032    0.00295951          
1195      0.50662763    0.07291689    0.00301582          
1196      0.50536193    0.07283809    0.00354236          
1197      0.50579478    0.07290888    0.00301194          
1198      0.50672240    0.07294127    0.00298272          
1199      0.50544136    0.07281060    0.00296106          
1200      0.50610382    0.07310398    0.00315999          
1201      0.50566462    0.07289654    0.00283091          
1202      0.50704184    0.07292359    0.00303887          
1203      0.50642014    0.07269190    0.00383260          
1204      0.50542571    0.07252257    0.00291455          
1205      0.50452728    0.07296505    0.00395255          
1206      0.50681082    0.07301820    0.00357404          
1207      0.50598890    0.07252481    0.00315353          
1208      0.50635072    0.07265426    0.00305429          
1209      0.50621297    0.07274478    0.00330158          
1210      0.50583014    0.07308767    0.00321095          
1211      0.50546287    0.07294199    0.00314285          
1212      0.50631839    0.07253195    0.00305590          
1213      0.50512063    0.07282970    0.00285042          
1214      0.50560420    0.07288705    0.00347375          
1215      0.50754390    0.07324890    0.00411936          
1216      0.50608441    0.07296806    0.00327901          
1217      0.50656862    0.07276707    0.00350537          
1218      0.50529931    0.07263945    0.00296867          
1219      0.50526429    0.07270617    0.00291015          
1220      0.50583061    0.07273168    0.00288499          
1221      0.50541563    0.07270894    0.00310816          
1222      0.50602144    0.07306056    0.00294451          
1223      0.50577603    0.07267132    0.00294774          
1224      0.50601881    0.07290897    0.00354063          
1225      0.50610045    0.07290539    0.00327316          
1226      0.50620566    0.07271835    0.00308491          
1227      0.50492567    0.07297660    0.00375347          
1228      0.50601458    0.07277994    0.00293274          
1229      0.50576301    0.07322709    0.00332108          
1230      0.50582004    0.07300576    0.00304613          
1231      0.50559644    0.07323901    0.00415566          
1232      0.50544945    0.07295382    0.00382154          
1233      0.50622758    0.07280275    0.00294741          
1234      0.50625448    0.07271214    0.00309354          
1235      0.50636750    0.07278438    0.00317334          
1236      0.50612927    0.07298821    0.00339673          
1237      0.50445055    0.07275058    0.00322520          
1238      0.50628706    0.07279247    0.00349593          
1239      0.50571853    0.07292593    0.00367282          
1240      0.50619884    0.07262414    0.00413012          
1241      0.50573862    0.07312868    0.00315423          
1242      0.50551974    0.07274251    0.00310525          
1243      0.50582837    0.07257872    0.00326266          
1244      0.50590111    0.07298628    0.00320074          
1245      0.50628589    0.07273607    0.00301605          
1246      0.50688754    0.07252410    0.00292386          
1247      0.50595818    0.07301176    0.00325385          
1248      0.50626226    0.07284892    0.00329485          
1249      0.50639311    0.07286947    0.00306313          
1250      0.50585049    0.07272469    0.00360502          
1251      0.50652999    0.07304796    0.00329207          
1252      0.50461685    0.07284166    0.00312649          
1253      0.50536243    0.07296918    0.00320809          
1254      0.50613015    0.07278458    0.00303351          
1255      0.50559422    0.07279970    0.00334618          
1256      0.50545005    0.07267199    0.00291503          
1257      0.50563675    0.07302914    0.00286864          
1258      0.50628164    0.07241520    0.00328318          
1259      0.50506045    0.07300295    0.00395122          
1260      0.50582913    0.07274789    0.00318005          
1261      0.50592160    0.07306559    0.00314351          
1262      0.50598392    0.07334570    0.00375442          
1263      0.50608851    0.07278571    0.00309622          
1264      0.50564672    0.07277278    0.00404600          
1265      0.50708527    0.07265034    0.00337048          
1266      0.50568550    0.07246550    0.00315277          
1267      0.50612372    0.07298414    0.00306554          
1268      0.50566835    0.07270359    0.00298405          
1269      0.50586943    0.07275410    0.00329254          
1270      0.50496099    0.07265789    0.00325626          
1271      0.50608436    0.07254066    0.00346637          
1272      0.50590239    0.07291989    0.00364216          
1273      0.50582903    0.07273233    0.00312424          
1274      0.50680233    0.07298841    0.00360284          
1275      0.50650354    0.07249006    0.00299105          
1276      0.50680217    0.07276554    0.00320760          
1277      0.50639618    0.07303090    0.00352395          
1278      0.50790258    0.07287274    0.00458909          
1279      0.50527504    0.07239708    0.00324965          
1280      0.50517782    0.07261942    0.00336603          
1281      0.50580903    0.07282980    0.00314747          
1282      0.50600480    0.07257806    0.00340055          
1283      0.50589872    0.07334307    0.00315789          
1284      0.50618871    0.07281993    0.00309069          
1285      0.50670676    0.07257796    0.00381376          
1286      0.50668449    0.07251500    0.00396162          
1287      0.50506463    0.07289503    0.00367913          
1288      0.50562485    0.07303445    0.00299087          
1289      0.50653386    0.07274109    0.00368657          
1290      0.50658234    0.07264882    0.00300442          
1291      0.50670771    0.07270010    0.00342931          
1292      0.50662677    0.07287429    0.00370248          
1293      0.50707248    0.07296833    0.00311798          
1294      0.50585347    0.07276613    0.00388554          
1295      0.50568770    0.07265769    0.00363542          
1296      0.50597659    0.07269820    0.00369206          
1297      0.50474357    0.07285492    0.00348902          
1298      0.50662650    0.07293695    0.00329866          
1299      0.50628001    0.07246842    0.00301125          
1300      0.50626478    0.07306652    0.00377119          
1301      0.50522484    0.07280158    0.00423761          
1302      0.50585911    0.07244971    0.00314970          
1303      0.50688831    0.07255865    0.00338414          
1304      0.50652695    0.07299128    0.00338836          
1305      0.50569240    0.07263184    0.00308276          
1306      0.50651204    0.07270662    0.00329374          
1307      0.50620866    0.07257720    0.00300312          
1308      0.50809976    0.07311402    0.00340340          
1309      0.50625893    0.07291810    0.00347456          
1310      0.50702793    0.07298449    0.00322723          
