# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
2974      0.89527             2.28592             0.96440             1.06980             1.0                 
2975      0.86986             2.11923             1.65099             0.98990             0.999975            
2976      0.84346             3.58082             15741.63851         16.19316            1.0                 
2977      0.26586             20.54508            249.26048           162.97197           0.99995             
2978      0.81423             1.92805             1.61184             1.29072             0.999975            
2979      0.75164             1.85012             4.54260             3.07860             1.0                 
2980      0.75420             1.94172             3.40236             3.87257             0.999975            
2981      0.87139             2.24292             1.35735             1.70280             0.999975            
2982      0.84302             3.05906             10034.69897         10.79332            1.0                 
2983      0.89399             1.99495             1.05698             0.81524             1.0                 
2984      0.81101             2.19300             1.49511             2.98949             0.99995             
2985      0.62297             2.68080             7.08191             22.04481            0.999975            
2986      0.75753             2.09279             6145.03654          2.14542             1.0                 
2987      0.75444             2.01146             28.35829            3.76970             1.0                 
2988      0.76101             2.55805             3.54636             5.41103             0.999975            
2989      0.74985             1.66826             5.87677             3.71072             0.99995             
2990      0.76692             2.04473             2.78657             3.53840             0.99995             
2991      0.81585             2.28185             1.03364             2.31219             1.0                 
2992      0.85411             1.99339             1.62741             0.97785             1.0                 
2993      0.88883             2.14036             0.98245             1.20551             0.999925            
2994      0.78490             2.30454             3.21111             7.50026             1.0                 
2995      0.67870             1.76793             6833.96019          5.64102             1.0                 
2996      0.79631             1.92747             3.95742             3.45142             0.999975            
2997      0.87283             2.08481             1.51890             0.72174             0.999975            
2998      0.80851             1.98456             1.90841             2.06295             0.99995             
2999      0.84049             1.90731             1.52518             1.35844             1.0                 
3000      0.83210             1.92852             2.27350             1.75493             1.0                 
3001      0.81590             2.34070             1.60155             4.00241             1.0                 
3002      0.82033             1.81550             2.78451             2.03516             0.999975            
3003      0.88792             2.20823             0.80485             0.67852             0.99995             
3004      0.82952             2.05367             2.00572             3.06766             0.99995             
3005      0.94347             2.32677             0.55653             0.69306             1.0                 
3006      0.84989             2.10782             1.81160             1.41528             0.999975            
3007      0.90976             2.04421             1.05034             0.70960             1.0                 
3008      0.87392             1.92268             1.93989             0.86698             0.999975            
3009      0.77728             2.49375             2.76688             6.43084             0.9999              
3010      0.88736             2.07573             0.94789             0.82789             0.999925            
3011      0.87541             2.22341             0.77700             2.30359             0.999975            
3012      0.90459             2.21122             1.30320             1.37705             0.99995             
3013      0.66391             1.65806             2101.10665          4.27917             0.999975            
3014      0.88074             2.09326             0.88316             0.90447             0.999975            
3015      0.90004             2.20996             1.21418             0.76525             0.99995             
3016      0.79101             2.82511             1.68054             3.65451             0.99995             
3017      0.90023             2.21376             1.04558             1.65381             1.0                 
3018      0.74485             2.00929             3.45579             3.40095             0.999975            
3019      0.84094             2.03102             1.12360             1.85259             0.999925            
3020      0.77924             2.27568             8574.16440          2.35607             0.999975            
3021      0.78771             1.42817             288.16808           6.34065             0.999925            
3022      0.82569             2.52300             8627.96320          6.62521             0.999975            
3023      0.85816             2.01167             1.95819             1.29990             1.0                 
3024      0.78935             2.07765             1.52957             1.28689             0.99995             
3025      0.85167             2.26338             0.81037             2.70148             0.999975            
3026      0.86600             2.00213             1.31500             1.43168             1.0                 
3027      0.85419             2.30218             4.49885             2.98057             0.999925            
3028      0.82340             2.07955             6540.19404          1.46883             0.99995             
3029      0.80524             1.84788             5.00066             2.41897             0.99995             
3030      0.88649             2.42659             1.48443             3.89043             1.0                 
3031      0.87376             2.15270             1.83141             1.08366             1.0                 
3032      0.80863             1.96758             3.28394             3.03300             1.0                 
3033      0.88987             2.08522             1.15120             1.32094             0.9999              
3034      0.85637             2.12488             2.69360             2.19406             1.0                 
3035      0.79035             1.93777             3.06561             4.07777             1.0                 
3036      0.85508             2.03829             2.35779             1.70719             1.0                 
3037      0.81264             2.10551             7.89364             2.13054             0.999925            
3038      0.90176             2.18494             1.13113             0.78332             0.999975            
3039      0.89046             2.04404             1.10461             0.91602             0.999975            
3040      0.89415             2.07394             1.33420             0.69070             0.999925            
3041      0.83863             1.89329             2.50542             2.51964             0.999975            
3042      0.82429             1.63954             179.66272           3.65348             1.0                 
3043      0.72010             1.49578             2480.04577          7.10742             1.0                 
3044      0.82055             1.91558             58.29744            3.32685             1.0                 
3045      0.80151             2.87258             2.96972             8.62394             0.999975            
3046      0.78420             2.51127             4.07044             8.15554             0.99995             
3047      0.88954             2.13723             0.88126             0.99824             1.0                 
3048      0.81170             2.11331             19.31150            3.23157             1.0                 
3049      0.84400             2.26095             0.99872             2.91702             1.0                 
3050      0.85159             2.08316             1.72029             2.63818             0.999975            
3051      0.84971             1.97170             2170.06428          1.21100             0.99995             
3052      0.88587             2.07069             0.84788             1.40641             0.999975            
3053      0.88372             1.91456             1.88523             1.79514             0.999975            
3054      0.82587             1.92864             2.93325             2.14177             0.99995             
3055      0.83835             3.37199             17675.36622         16.14630            0.99995             
3056      0.91655             2.24143             1.14267             1.29070             0.999975            
3057      0.89666             1.97311             0.80758             0.87178             0.99995             
3058      0.79638             1.80922             30.06057            3.23279             0.999975            
3059      0.89573             2.01577             1.38036             1.13278             0.999975            
3060      0.86933             2.17317             2.14495             1.31958             1.0                 
3061      0.84030             2.01008             1.99276             2.35139             0.999975            
3062      0.78109             2.53960             6995.70026          3.77316             0.999975            
3063      0.86503             2.07576             2.10423             1.53232             1.0                 
3064      0.89230             2.09781             1.41514             1.60528             0.999975            
3065      0.84842             1.89910             4.00432             2.56244             0.999975            
3066      0.87385             2.43387             1.21842             5.37852             1.0                 
3067      0.86617             2.39912             1.08841             2.26672             0.999975            
3068      0.85813             2.22278             2.28955             3.11019             0.999925            
3069      0.80488             1.86768             4.23035             2.53670             0.99995             
3070      0.87386             1.94611             13.74849            2.04453             0.999975            
3071      0.78326             1.66058             6.55507             4.67730             0.99995             
3072      0.83438             2.34310             1.41683             2.02606             0.99995             
3073      0.84697             2.19449             6.67839             4.04556             0.99995             
3074      0.85292             2.14945             2.01400             2.66264             0.99995             
3075      0.78763             2.06941             4658.55046          1.43560             1.0                 
3076      0.93453             2.11307             0.76550             0.67511             0.99995             
3077      0.84381             2.53895             9290.91286          5.74914             0.999975            
3078      0.78070             3.28487             18122.43898         14.85589            0.999975            
3079      0.87749             1.85951             1.65509             1.63025             0.999975            
3080      0.82171             2.17834             6799.10217          3.16931             0.999975            
3081      0.88360             2.04231             1.83093             0.89490             0.999925            
3082      0.78771             2.49088             3.69788             4.60838             0.999975            
3083      0.75494             2.50018             5.83720             9.31508             0.999975            
3084      0.87535             2.32518             1.73491             3.06285             0.999975            
3085      0.87638             2.45977             7012.58587          6.19695             0.999975            
3086      0.91308             2.20396             1.28922             0.84260             1.0                 
3087      0.83173             1.99608             2.73177             3.64735             0.999975            
3088      0.83847             2.15211             2286.38943          1.18052             0.999925            
3089      0.87571             2.06991             1.30967             1.32013             1.0                 
3090      0.88333             1.92391             1.87901             0.92888             0.99995             
3091      0.86622             2.00346             2.89114             1.66812             0.99995             
3092      0.81158             1.80573             3.00591             3.38077             1.0                 
3093      0.84116             2.06601             2.57253             2.62039             0.999975            
3094      0.85598             1.79585             38.87084            2.39335             0.999975            
3095      0.83048             2.16083             4583.23306          3.30891             0.99995             
3096      0.82631             1.83927             2.02224             2.73976             1.0                 
3097      0.85124             1.81265             2.94056             2.03283             0.99995             
3098      0.87732             1.95849             1.67594             1.68922             0.99995             
3099      0.86875             2.24564             1.33898             2.63968             1.0                 
3100      0.91411             2.39306             0.64005             2.47739             0.99995             
3101      0.91692             2.21211             0.56143             0.69681             0.999975            
3102      0.85074             1.93080             8.82624             2.65275             1.0                 
3103      0.84017             2.06569             1.13224             1.50674             0.999975            
3104      0.85561             2.76311             9294.49920          6.84695             0.999975            
3105      0.89978             2.09310             1.59855             1.17959             0.999975            
3106      0.84718             1.88538             2422.23162          0.97374             1.0                 
3107      0.92224             2.10578             1.10862             0.89486             0.999975            
3108      0.88623             2.11792             1.37784             0.91052             1.0                 
3109      0.87188             1.92203             1.29354             1.35293             1.0                 
3110      0.89569             2.20592             1.80711             1.34285             0.99995             
3111      0.86049             1.84661             6.90175             1.65681             0.9999              
3112      0.81956             3.10232             14217.77306         11.31701            1.0                 
3113      0.90055             2.10843             10.09002            1.27359             0.99995             
3114      0.81168             2.15307             50.40478            4.69107             1.0                 
3115      0.81440             1.67306             2474.18975          2.97101             0.999975            
3116      0.84569             1.90234             3.68706             2.68213             1.0                 
3117      0.80496             1.93792             94.52264            4.15010             1.0                 
3118      0.86556             2.21594             1.62884             2.63092             1.0                 
3119      0.83308             2.35372             4983.62279          1.21488             0.999975            
3120      0.88843             1.94050             1.64881             1.07600             0.99995             
3121      0.71349             2.37179             70.30476            13.04878            0.999975            
3122      0.87595             1.90851             2.11193             1.01244             0.9999              
3123      0.90485             1.96882             1.25473             0.71561             0.99995             
3124      0.90242             1.91016             1.63762             1.11041             0.9999              
3125      0.83447             2.26374             1.41707             4.44796             1.0                 
3126      0.79355             2.74661             2.37909             11.63044            0.999975            
3127      0.90434             2.03686             1.90704             0.96179             0.999975            
3128      0.83601             2.14695             2.52072             4.77388             0.999975            
3129      0.84463             2.19499             2414.18921          1.25183             1.0                 
3130      0.87216             1.84996             3.52744             1.71578             0.9999              
3131      0.91359             2.08275             1.44901             0.77629             0.99995             
3132      0.85424             1.87725             2531.64662          2.18821             1.0                 
3133      0.87867             1.92502             1.88876             2.38728             1.0                 
3134      0.89122             2.10110             2.10134             1.45765             0.999975            
3135      0.87410             1.99402             3.14491             2.30435             0.999975            
3136      0.87021             1.96989             2.44230             2.07697             1.0                 
3137      0.81124             2.26758             4939.39553          3.12115             0.9999              
3138      0.86827             1.91145             3.91960             2.04147             1.0                 
3139      0.88238             3.25179             14706.24192         12.59244            1.0                 
3140      0.87535             1.83696             2.65874             1.68490             0.999975            
3141      0.82433             2.73327             12383.13428         9.67246             1.0                 
3142      0.92577             2.08226             1.10761             0.54573             0.99995             
3143      0.92297             2.29589             1.22221             1.32318             0.999975            
3144      0.89048             2.20653             2726.30379          1.17029             1.0                 
3145      0.88739             1.93880             1.65699             1.62948             0.999975            
3146      0.81035             2.08811             2531.67336          1.11955             1.0                 
3147      0.81482             2.49320             7394.21666          7.68820             1.0                 
3148      0.89702             1.99787             1.26217             0.69582             0.999975            
3149      0.93432             2.16713             0.72682             0.72795             0.999975            
3150      0.91802             1.84327             1.31270             1.31583             0.999975            
3151      0.89401             1.94472             1.21115             1.19286             1.0                 
3152      0.84454             2.71122             4.79525             12.68730            1.0                 
3153      0.90774             2.19126             1.03196             1.87869             0.999975            
3154      0.89593             2.06424             2.19059             1.37650             0.999925            
3155      0.87272             3.43949             17531.79843         14.62123            0.99995             
3156      0.89813             2.13739             2484.98292          1.86756             0.999975            
3157      0.79879             2.30163             10.65025            6.47856             1.0                 
3158      0.89083             1.99409             2.59323             1.42816             1.0                 
3159      0.79201             1.98394             2502.24538          2.19123             0.99995             
3160      0.86188             2.09167             2494.89559          1.55382             0.999975            
3161      0.82856             2.16754             1.98973             2.33387             0.99995             
3162      0.80871             1.99277             5183.32070          1.71706             0.999925            
3163      0.90589             2.01929             2.21498             0.90978             0.99995             
3164      0.87140             1.88039             2.73902             1.58244             0.999975            
3165      0.89399             2.01098             1.04357             0.89432             1.0                 
3166      0.92553             1.91137             0.97971             0.94640             0.999975            
3167      0.89389             1.90703             2.48135             1.34064             0.999975            
3168      0.92388             1.91186             1.13242             1.02345             0.999975            
3169      0.76460             2.23913             5.02824             5.41072             0.999975            
3170      0.87507             1.99170             2.48673             2.34280             0.999975            
3171      0.72674             3.04855             12968.93989         9.98758             0.999975            
3172      0.86375             1.90333             3.14507             2.48845             1.0                 
3173      0.83595             1.95729             1.81816             2.46769             1.0                 
3174      0.90349             1.94201             3.71872             1.28614             0.99995             
3175      0.91992             2.31220             5220.04620          4.26608             1.0                 
3176      0.87484             1.93774             2.78001             2.10547             0.99995             
3177      0.89479             2.23710             2553.67209          1.75468             1.0                 
3178      0.92289             1.80229             2.37494             1.60360             0.999975            
3179      0.88272             2.13262             1.93293             1.79027             1.0                 
3180      0.92957             2.04598             1.69026             0.95338             1.0                 
3181      0.83252             2.81115             21146.91013         7.41389             1.0                 
3182      0.86764             2.02984             2579.30572          0.96570             0.99995             
3183      0.89248             2.14412             2.64214             2.30211             0.99995             
3184      0.89516             1.92130             2.26732             1.12179             0.999975            
3185      0.88571             2.02519             1.75096             1.90876             0.99995             
3186      0.86185             1.94599             2754.94213          0.59635             1.0                 
3187      0.89129             1.93699             2.24369             1.67064             0.99995             
3188      0.87614             2.59305             10640.49924         6.75439             0.999975            
3189      0.88248             2.09261             2.14346             3.05404             0.99995             
3190      0.91923             2.07265             1.31260             0.58284             0.999975            
3191      0.89467             1.95433             2.63087             1.10560             0.99995             
3192      0.94540             2.15507             1.02854             0.87953             1.0                 
3193      0.85705             1.92209             2642.66223          0.67620             1.0                 
3194      0.83261             3.15039             15780.46711         18.28633            0.999925            
3195      0.83877             1.73785             26.60196            3.56396             1.0                 
3196      0.77534             2.68725             4.13309             8.84384             0.999975            
3197      0.80851             2.23929             2.34701             7.68791             1.0                 
3198      0.86150             1.85672             4.22865             2.55725             1.0                 
3199      0.89343             2.22009             2623.34436          1.50912             0.99995             
3200      0.87117             2.29738             1.75194             2.85363             0.999975            
3201      0.88073             1.84956             5.98120             1.43916             0.999975            
3202      0.83749             2.16361             2.80027             3.53407             0.999975            
3203      0.90000             2.18324             2.07618             1.23964             0.999975            
3204      0.81936             3.34715             18724.00597         19.02374            1.0                 
3205      0.82691             1.64048             57.93749            4.45286             1.0                 
3206      0.93746             2.15550             0.78950             0.89953             0.999925            
3207      0.87103             1.91060             1.37454             1.27421             0.999925            
3208      0.84504             1.99564             5596.14766          0.88975             1.0                 
3209      0.90613             2.26474             1.10373             4.01409             0.99995             
3210      0.86640             2.04403             3.32197             2.38535             0.999975            
3211      0.90671             1.92180             0.94258             0.93851             0.999975            
3212      0.89599             2.12186             1.96172             1.12972             1.0                 
3213      0.88951             1.92963             1.76400             1.10023             0.999975            
3214      0.89684             2.05085             1.30197             1.33340             1.0                 
3215      0.88571             2.15166             1.69177             1.78048             1.0                 
3216      0.91728             2.15188             1.57975             1.04325             0.999975            
3217      0.87861             1.92646             2.37792             1.80164             1.0                 
3218      0.85698             2.06347             119.36926           5.46040             0.9999              
3219      0.88459             2.15767             1.11763             1.40764             1.0                 
3220      0.83185             1.91447             25.14387            3.34040             0.999975            
3221      0.93204             1.95145             1.25281             0.69705             1.0                 
3222      0.82757             2.93978             13605.06438         11.47214            0.999975            
3223      0.84220             2.14943             3.23115             4.59332             1.0                 
3224      0.88081             2.02717             1.86146             1.58383             0.999975            
3225      0.88873             2.16011             3.12204             2.49467             1.0                 
3226      0.94080             1.91214             1.08016             1.62661             1.0                 
3227      0.87721             2.22027             5566.29313          2.54587             1.0                 
3228      0.80719             4.37408             32909.93394         46.94501            1.0                 
3229      0.83233             1.97281             1.97587             1.72426             1.0                 
3230      0.89936             2.23899             1.77443             2.47824             0.999975            
3231      0.92689             1.95283             1.02187             1.41541             0.999975            
3232      0.82580             4.94748             44772.86677         28.97277            0.999925            
3233      0.75027             3.84663             27902.81099         27.01580            1.0                 
3234      0.89479             2.13177             1.52470             1.61825             0.999925            
3235      0.78500             3.98761             27781.81948         23.69559            0.999925            
3236      0.90452             2.49734             1.59752             3.65832             1.0                 
3237      0.93847             2.36652             0.74082             1.54121             1.0                 
3238      0.88205             2.08840             1.34688             1.04161             0.999975            
3239      0.84210             1.77429             4.74638             2.52344             0.999925            
3240      0.86029             2.16112             2771.52490          1.64754             0.99995             
3241      0.82787             1.95881             1.76929             1.83922             0.99995             
3242      0.78692             1.69664             13.81413            3.90420             0.999975            
3243      0.92584             2.06598             0.65295             0.62707             1.0                 
3244      0.94708             2.15993             0.69188             1.00641             0.999975            
3245      0.82236             2.33501             1.28278             4.24341             1.0                 
3246      0.85920             2.17426             1.04716             0.99344             0.999975            
3247      0.85068             1.95714             1.04106             1.72138             0.999975            
3248      0.77898             1.87881             6.31081             4.36714             0.99995             
3249      0.84465             1.96103             1.85968             1.48528             0.999975            
3250      0.87206             2.16598             1.80676             1.35767             1.0                 
3251      0.89995             2.23797             0.80645             1.29948             0.999975            
3252      0.84572             2.24507             2789.76558          2.02611             0.999925            
3253      0.82117             2.05284             2829.37231          2.69776             0.999975            
3254      0.91077             2.20747             0.62722             0.77957             0.99995             
3255      0.79647             2.12367             3.58509             2.72537             0.9999              
3256      0.82655             1.97461             2.72654             2.66678             0.999975            
3257      0.83952             1.82504             3.75601             2.35253             0.999925            
3258      0.85637             2.27519             2813.02582          2.01025             0.999975            
3259      0.79610             1.87851             71.66250            3.94101             1.0                 
3260      0.80895             1.84307             20.38159            2.38604             0.999975            
3261      0.84568             1.99790             2.73002             1.89442             1.0                 
3262      0.89815             2.01843             0.76006             0.65871             0.999975            
3263      0.82397             2.35893             5709.37166          2.79082             0.99995             
3264      0.87161             2.16365             2.07463             1.68202             1.0                 
3265      0.87627             2.33366             1.35765             2.85038             0.999925            
3266      0.77878             2.53976             8689.97015          5.76578             1.0                 
3267      0.84688             2.15356             1.79625             4.00637             1.0                 
3268      0.92616             1.96266             0.94869             1.30845             1.0                 
3269      0.91786             2.04705             0.88561             0.57035             1.0                 
3270      0.91459             2.18593             1.29280             0.54079             0.999975            
3271      0.79561             1.71116             8.41617             3.74081             0.999975            
3272      0.76290             2.05475             2.13140             5.40356             0.99995             
3273      0.88640             2.13797             2.35678             1.19073             0.999925            
3274      0.82837             2.10022             2.31592             2.58093             0.999975            
3275      0.88982             2.34732             0.83454             1.43137             0.999975            
3276      0.73878             2.85605             11851.81365         5.17170             0.999975            
3277      0.79612             1.67200             3154.69710          3.26896             1.0                 
3278      0.78792             2.71908             11641.65180         7.71572             0.999975            
3279      0.91601             2.17634             1.56636             1.22475             0.999975            
3280      0.84997             2.05832             2.14643             2.30458             0.9999              
3281      0.88220             2.08997             2.17903             1.66773             1.0                 
3282      0.92376             2.21496             0.79207             1.42691             0.99995             
3283      0.84760             1.95651             1.83881             2.93880             0.999975            
3284      0.91725             2.05848             0.73053             0.79649             0.999925            
3285      0.83534             2.45170             2.42878             2.52495             0.999975            
3286      0.83287             2.32350             1.43119             2.03455             1.0                 
3287      0.85611             1.71166             109.08211           2.56172             0.99995             
3288      0.82394             2.09883             2943.06952          0.95471             1.0                 
3289      0.76765             2.14414             5976.10025          3.42709             0.999925            
3290      0.89272             2.17137             1.41589             1.33060             1.0                 
3291      0.91023             2.13365             1.17100             0.74884             0.99995             
3292      0.76476             2.17860             12616.66686         3.17006             0.999925            
3293      0.84739             2.08099             2.12012             1.78950             1.0                 
3294      0.85006             1.96676             2.80634             1.81637             1.0                 
3295      0.78530             1.99222             113.45419           6.52508             1.0                 
3296      0.84000             1.85611             2.64689             2.18753             1.0                 
3297      0.90063             2.03501             1.31420             0.77464             1.0                 
3298      0.90261             1.93291             1.50315             0.96428             1.0                 
3299      0.82214             1.74971             3.42167             1.84626             0.999975            
3300      0.81992             2.06964             3.93840             3.21096             0.99995             
3301      0.83636             2.10566             3.05874             2.21291             0.999975            
3302      0.83940             1.82930             4.56649             2.66920             0.999975            
3303      0.86761             1.98527             2.02473             1.02387             1.0                 
3304      0.84412             2.99340             12198.18951         10.20456            1.0                 
3305      0.83215             3.64945             17995.29757         15.67293            0.999975            
3306      0.85552             2.12294             1.34711             1.84340             0.99995             
3307      0.81999             1.76961             4.12267             3.32604             0.99995             
3308      0.86079             2.11731             1.86379             1.61914             1.0                 
3309      0.85088             1.93329             2.02354             1.70852             0.999975            
3310      0.90693             2.30339             1.14810             1.90073             0.999925            
3311      0.82533             2.37218             6023.75219          3.20278             0.999975            
3312      0.87721             2.21902             1.37387             2.42460             0.999925            
3313      0.90039             1.98096             1.16496             1.46388             0.999975            
3314      0.73844             1.92389             5.18060             5.40849             0.999975            
3315      0.80610             2.06947             4.25139             2.95160             0.99995             
3316      0.87385             2.93280             12085.68690         11.96135            0.999975            
3317      0.94157             2.17979             0.77556             0.73373             0.999975            
3318      0.81401             1.97262             2.00680             2.49327             0.999975            
3319      0.85138             2.10458             1.22079             0.98704             0.999975            
3320      0.88318             2.16197             1.42953             0.96397             0.999975            
3321      0.82246             2.25180             6225.85459          2.13708             0.99995             
3322      0.82582             2.22034             2.68419             4.76937             0.999975            
3323      0.94809             2.00090             0.83365             2.00504             1.0                 
3324      0.93999             2.11592             0.55129             0.65624             0.999975            
3325      0.91276             2.10891             0.66347             0.93081             0.99995             
3326      0.79304             2.23377             1.88014             5.56554             0.99995             
3327      0.85589             1.94178             1.38553             1.61154             1.0                 
3328      0.77344             2.28227             35.16899            9.37075             1.0                 
3329      0.81210             1.85897             4.72026             3.24438             1.0                 
3330      0.93329             2.20878             0.61034             0.75843             0.999975            
3331      0.87428             2.08312             1.60560             3.16636             0.999975            
3332      0.82602             1.73406             3.67734             2.63212             1.0                 
3333      0.81148             2.36634             6180.91910          4.07983             0.999925            
3334      0.84167             1.90074             1.90065             1.59454             1.0                 
3335      0.70363             5.29720             57067.72103         31.21139            0.999975            
3336      0.92354             2.07739             1.36083             0.86784             0.999975            
3337      0.83455             2.24644             2.14159             2.24620             1.0                 
3338      0.83742             1.61684             4.33336             1.97407             1.0                 
3339      0.42315             7.35624             33.71404            37.53718            0.99995             
3340      0.84106             1.92391             1.98176             1.79394             0.9999              
3341      0.84369             1.95405             3.03635             1.61302             0.999975            
3342      0.83513             2.41206             6428.70104          3.02558             0.999975            
3343      0.80070             2.20133             5.28291             3.58774             0.999975            
3344      0.78709             1.60102             28.19987            3.94008             1.0                 
3345      0.90414             2.10713             1.43402             1.62629             0.999975            
3346      0.83322             2.10277             3137.43607          1.46054             0.999925            
3347      0.88041             2.12659             0.80081             1.28472             1.0                 
3348      0.83071             2.76382             12846.67308         5.91332             0.9999              
3349      0.86287             2.07665             3.10013             2.08909             0.999975            
3350      0.86362             1.99893             8.02681             2.37868             0.99995             
3351      0.83430             1.92108             2.78045             2.04104             1.0                 
3352      0.92097             2.16811             1.11842             1.39363             0.999975            
3353      0.79491             3.02145             19386.20602         13.94730            0.999975            
3354      0.91844             2.14255             0.85171             1.55284             1.0                 
3355      0.76866             2.56911             4.32311             9.44227             0.999975            
3356      0.90837             2.12934             1.37334             1.07649             0.99995             
3357      0.86099             2.48385             2.29326             6.66881             1.0                 
3358      0.89785             1.96773             0.77749             1.06048             1.0                 
3359      0.83379             1.93891             82.75084            3.41031             0.999975            
3360      0.77665             1.74869             3.14456             3.41778             0.9999              
3361      0.86505             2.08293             14.86071            2.00751             0.999975            
3362      0.88459             1.82172             1.71386             1.53567             0.999975            
3363      0.87069             2.00625             2.02746             1.12390             0.99995             
3364      0.84029             2.59224             9734.01765          5.54629             0.999975            
3365      0.87349             2.34374             2.12410             2.68231             0.99995             
3366      0.80403             2.33275             6618.98018          3.05194             1.0                 
3367      0.83211             1.80883             39.49602            2.74228             1.0                 
3368      0.77590             2.00599             2.18552             3.03209             0.99995             
3369      0.88188             2.11251             2.30441             1.81340             1.0                 
3370      0.86819             1.93700             1.87207             1.72467             0.999975            
3371      0.89096             3.34388             16234.05239         12.38455            0.99995             
3372      0.83562             2.41022             6513.10996          5.74838             0.999975            
3373      0.92566             2.09024             0.63575             0.56663             0.999975            
3374      0.84307             1.89092             1.67336             1.89190             0.999975            
3375      0.80671             1.91943             2.91256             2.71801             0.999925            
3376      0.85805             1.92429             16.57636            2.67412             1.0                 
3377      0.82698             2.03674             2.53336             2.44190             0.999975            
3378      0.94684             2.13006             0.64131             1.09115             1.0                 
3379      0.88317             2.04740             1.71223             1.76040             0.999975            
