# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
500       0.84114             2.06662             94.57631            1.59710             1.0                 
501       0.90717             2.24819             207.20590           3.22475             0.999958333333333   
502       0.87919             2.20851             356.74810           4.16766             1.0                 
503       0.88406             3.53841             629.04473           15.56297            1.0                 
504       0.86035             1.64530             0.72736             3.11764             0.999958333333333   
505       0.88622             2.26382             281.04645           4.98311             1.0                 
506       0.86234             2.80479             352.27363           9.21636             0.999916666666667   
507       0.88706             2.15090             178.74555           3.12992             1.0                 
508       0.85601             2.72273             349.60225           7.34079             1.0                 
509       0.80163             1.99940             25.82645            2.95692             1.0                 
510       0.78993             2.88097             229.07399           3.62193             1.0                 
511       0.81619             2.32938             1.50285             7.54231             1.0                 
512       0.88177             2.58956             253.00045           6.12163             1.0                 
513       0.73843             2.62506             1.77674             8.65035             1.0                 
514       0.72815             2.53116             1.92621             11.58897            0.999958333333333   
515       0.82464             3.82774             794.24949           16.44414            1.0                 
516       0.74921             4.94265             965.84936           21.74273            1.0                 
517       0.87869             2.09899             0.35656             2.29961             1.0                 
518       0.83412             1.63392             20.11081            3.80137             1.0                 
519       0.56636             2.67114             43.18995            14.16182            1.0                 
520       0.84176             3.62777             650.34802           17.31625            0.999958333333333   
521       0.79118             2.01187             251.67349           2.61512             1.0                 
522       0.82411             1.97187             46.45413            2.39644             1.0                 
523       0.87544             1.98899             139.13057           2.10048             0.999958333333333   
524       0.73099             2.79371             1.95288             11.20091            1.0                 
525       0.80556             2.32523             304.28323           4.76703             0.999916666666667   
526       0.86005             2.12449             150.54694           2.37188             0.999958333333333   
527       0.79304             2.41953             0.56965             3.64496             1.0                 
528       0.89019             2.00192             0.46781             3.03381             1.0                 
529       0.63297             2.43409             7.18534             10.45158            1.0                 
530       0.86462             1.82748             17.74511            2.31595             1.0                 
531       0.84504             2.03216             120.46064           1.15752             1.0                 
532       0.85149             2.19154             162.81813           2.15256             1.0                 
533       0.72605             2.57045             0.82747             4.99220             0.999958333333333   
534       0.70600             2.76017             1.92831             8.47144             1.0                 
535       0.75519             2.51114             1.40182             6.82506             1.0                 
536       0.83389             1.93227             34.98541            4.23683             1.0                 
537       0.88485             1.77471             1.31942             2.73691             0.999958333333333   
538       0.74439             2.61037             210.74087           3.57356             0.999916666666667   
539       0.74190             2.53682             1.34583             8.39055             1.0                 
540       0.84726             2.41683             289.59123           4.24613             1.0                 
541       0.79565             2.50197             213.20635           3.26643             1.0                 
542       0.87255             1.93672             0.51590             2.64193             0.999958333333333   
543       0.89984             1.95527             122.01498           0.73277             1.0                 
544       0.92947             2.07599             0.09492             0.72251             0.999958333333333   
545       0.54343             3.66119             37.99826            25.97535            1.0                 
546       0.87713             2.21461             129.51645           2.08170             1.0                 
547       0.45640             4.33671             97.20382            22.96098            0.999958333333333   
548       0.84504             1.82261             15.97972            2.40820             0.999958333333333   
549       0.84214             1.75749             1.57504             4.57587             1.0                 
550       0.71878             2.67196             156.76570           3.28003             1.0                 
551       0.89058             1.74916             0.48248             2.02103             1.0                 
552       0.84727             1.82637             90.13657            2.75081             1.0                 
553       0.88654             2.12446             0.25390             1.77373             1.0                 
554       0.80347             1.94698             0.67712             3.59817             0.999958333333333   
555       0.85750             2.88732             369.26625           6.29031             1.0                 
556       0.79615             2.20173             187.30089           5.02911             1.0                 
557       0.88210             1.72195             49.98179            1.81410             1.0                 
558       0.81897             1.81152             1.22766             4.50763             1.0                 
559       0.83307             1.72077             0.59858             2.87625             1.0                 
560       0.88429             2.91293             505.86632           8.48439             1.0                 
561       0.86510             2.23940             144.65751           2.46623             1.0                 
562       0.74337             3.61034             391.81495           9.21598             1.0                 
563       0.90873             1.96093             116.88489           1.23783             1.0                 
564       0.85840             1.90890             46.00825            4.36265             1.0                 
565       0.86593             1.83763             15.08074            3.35727             1.0                 
566       0.77738             2.54234             1.53325             7.46680             1.0                 
567       0.87193             1.80286             14.15687            2.61158             1.0                 
568       0.85165             2.19526             0.49958             2.98864             1.0                 
569       0.87256             2.30662             157.09408           2.14147             1.0                 
570       0.88473             1.93168             0.50785             2.18941             1.0                 
571       0.79697             2.70658             0.73343             3.77080             1.0                 
572       0.90692             1.73089             0.50557             2.30927             1.0                 
573       0.86275             2.41178             260.06050           3.37663             0.999958333333333   
574       0.87483             2.15709             113.27417           2.60695             1.0                 
575       0.78491             4.34695             1301.36660          21.19871            1.0                 
576       0.67973             3.81484             9.96835             34.25118            1.0                 
577       0.89841             1.81135             6.21850             2.32583             1.0                 
578       0.87260             1.77058             0.40115             2.41086             0.999958333333333   
579       0.93222             1.66056             0.21936             1.39528             1.0                 
580       0.88784             3.26956             952.02884           12.65568            0.999958333333333   
581       0.82568             2.32260             58.76696            8.03280             0.999958333333333   
582       0.92906             1.58861             135.96488           1.34457             0.999958333333333   
583       0.77291             2.54222             217.16796           2.87916             1.0                 
584       0.80904             1.76015             95.99421            6.52674             1.0                 
585       0.92809             2.04845             260.22682           3.54410             0.999958333333333   
586       0.84100             1.82495             0.94674             4.48006             1.0                 
587       0.85143             2.57902             228.85811           3.97306             1.0                 
588       0.82768             2.16796             158.26300           4.38932             0.999958333333333   
589       0.88256             2.82256             717.29166           10.49747            0.999958333333333   
590       0.91864             1.93330             159.96478           1.43447             1.0                 
591       0.89121             1.85036             171.93472           2.20783             1.0                 
592       0.86102             2.32652             269.82484           2.76342             1.0                 
593       0.90759             2.13142             156.54083           1.50378             1.0                 
594       0.86069             1.93943             0.52783             2.78460             1.0                 
595       0.91560             1.67642             1.10753             2.28933             0.999958333333333   
596       0.90325             2.27018             290.75611           3.83059             0.999958333333333   
597       0.92180             2.00527             292.34767           2.36243             1.0                 
598       0.81411             2.40125             0.72629             4.68035             1.0                 
599       0.92745             1.89794             233.33334           1.30240             1.0                 
600       0.81907             2.83048             388.43044           9.06191             0.999958333333333   
601       0.87657             1.82850             73.28644            1.60294             1.0                 
602       0.86217             1.75897             0.70225             3.46162             0.999958333333333   
603       0.85868             2.60459             531.01450           7.04788             1.0                 
604       0.83722             3.84559             1046.42943          18.20633            1.0                 
605       0.87769             1.95601             12.45856            2.28943             1.0                 
606       0.83898             1.74980             13.87981            5.14087             1.0                 
607       0.91236             2.11339             0.34555             2.62148             1.0                 
608       0.89223             1.75209             0.59633             2.53738             1.0                 
609       0.90021             2.50639             538.98785           6.90747             0.999958333333333   
610       0.87148             1.63240             117.12867           3.07078             1.0                 
611       0.86334             2.00253             155.06589           1.21247             0.999958333333333   
612       0.84288             2.63504             561.79580           6.16016             1.0                 
613       0.83437             2.41391             727.41756           6.52242             0.999958333333333   
614       0.92056             1.87456             0.44088             1.18394             1.0                 
615       0.91129             1.99032             0.27419             1.46523             1.0                 
616       0.79742             1.95581             51.48877            3.96014             1.0                 
617       0.79524             2.00635             92.19805            3.26607             1.0                 
618       0.78747             2.33233             193.31790           1.72443             1.0                 
619       0.86992             1.55621             0.97115             3.51192             1.0                 
620       0.78297             2.65396             2.70135             9.18845             1.0                 
621       0.69592             3.55701             148.83048           20.96257            1.0                 
622       0.86290             2.05404             1.12649             4.44783             0.999958333333333   
623       0.84334             1.57561             0.65758             3.24420             0.999833333333333   
624       0.57834             4.31662             5.71191             15.01354            1.0                 
625       0.86352             2.51665             466.47200           5.36245             0.999958333333333   
626       0.85623             1.71352             133.31531           2.05478             1.0                 
627       0.84102             1.96864             85.78401            2.46966             1.0                 
628       0.82969             2.12650             88.17161            3.33553             0.999916666666667   
629       0.85254             2.83312             584.96808           9.14026             1.0                 
630       0.76965             4.04424             1186.23458          10.13684            1.0                 
631       0.90955             1.87374             0.41908             2.13171             1.0                 
632       0.88545             1.96904             292.70655           1.84587             1.0                 
633       0.77554             2.92410             684.29914           6.22283             1.0                 
634       0.83701             2.34402             0.64489             3.63786             1.0                 
635       0.88508             1.79949             0.89667             3.16647             1.0                 
636       0.66980             3.39150             270.89366           10.11797            1.0                 
637       0.80151             2.25002             381.67508           2.86132             1.0                 
638       0.90433             1.92801             288.14290           3.64325             1.0                 
639       0.87719             2.07162             403.64866           3.22196             0.999958333333333   
640       0.88909             2.11227             198.96034           1.91398             1.0                 
641       0.78533             1.73003             299.46291           1.90210             1.0                 
642       0.82401             2.87949             899.69981           15.47649            1.0                 
643       0.78967             2.28267             1.37441             5.30750             1.0                 
644       0.87809             1.83780             68.19419            2.56195             1.0                 
645       0.84484             2.32746             230.07348           4.09120             1.0                 
646       0.80808             2.09225             226.52276           2.12107             1.0                 
647       0.87961             2.10370             268.02736           2.78167             0.999916666666667   
648       0.92731             1.76683             77.94569            1.31688             1.0                 
649       0.79468             2.08612             0.64475             3.84026             0.999958333333333   
650       0.81517             2.11022             237.44591           2.92716             1.0                 
651       0.92078             1.73453             1.11123             1.67617             1.0                 
652       0.79821             1.96979             2.46647             7.51668             1.0                 
653       0.91939             2.88679             624.61299           9.37282             1.0                 
654       0.91002             1.78255             0.40393             1.73890             0.999958333333333   
655       0.85731             2.24664             265.00312           2.40538             0.999958333333333   
656       0.76714             2.20313             18.77001            7.08508             1.0                 
657       0.79298             2.45020             88.72607            7.46605             1.0                 
658       0.87818             2.00032             79.47745            1.38558             1.0                 
659       0.89437             2.98372             1073.91578          10.48971            1.0                 
660       0.87093             2.23852             396.76917           2.98658             1.0                 
661       0.84694             2.05150             0.46990             2.46560             0.999958333333333   
662       0.82745             2.08800             2.95932             7.01570             1.0                 
663       0.83428             2.03457             0.62478             2.71014             1.0                 
664       0.69101             3.17760             6.53046             15.90829            1.0                 
665       0.92085             1.78997             1.36034             1.76426             0.999958333333333   
666       0.68206             2.71756             3.22947             11.82714            1.0                 
667       0.91743             4.48339             1851.54585          21.24961            1.0                 
668       0.84985             1.76077             2.94347             4.78818             0.999958333333333   
669       0.81237             2.34804             1.50466             7.16556             1.0                 
670       0.84006             2.22303             111.66544           2.39508             1.0                 
671       0.85096             2.01457             1.02351             4.57401             1.0                 
672       0.88726             2.12915             320.97268           2.49877             1.0                 
673       0.89959             2.05832             441.63061           3.51370             0.999958333333333   
674       0.93533             2.80759             580.02410           8.03378             1.0                 
675       0.86580             2.14067             398.26005           2.73413             0.999958333333333   
676       0.84644             1.93684             0.56583             3.06794             1.0                 
677       0.86303             2.31913             396.07637           3.44055             1.0                 
678       0.83306             1.86934             0.74504             3.77246             1.0                 
679       0.88400             1.39619             252.55735           3.23522             0.999958333333333   
680       0.81572             2.77484             567.70419           5.71973             0.999958333333333   
681       0.87280             2.37214             172.43037           2.51834             1.0                 
682       0.84776             2.04043             74.98731            6.63075             1.0                 
683       0.90462             1.68445             1.57387             2.34802             1.0                 
684       0.88289             2.08694             276.44167           1.67867             0.999916666666667   
685       0.85645             2.43101             167.98539           1.55867             1.0                 
686       0.92598             1.74167             47.57341            1.07612             1.0                 
687       0.76079             2.30019             371.58944           3.46228             1.0                 
688       0.85202             1.74551             1.26607             4.36303             1.0                 
689       0.82602             3.16457             710.96457           10.04260            0.999916666666667   
690       0.90099             1.50370             0.69294             2.95615             1.0                 
691       0.89763             1.73826             96.74364            1.40252             1.0                 
692       0.88247             2.47418             607.10381           6.57732             1.0                 
693       0.91156             1.73682             59.29202            1.60020             1.0                 
694       0.86250             2.32956             430.02362           4.64288             1.0                 
695       0.79080             3.07310             450.06712           7.54522             1.0                 
696       0.85964             1.55303             125.00101           4.83240             1.0                 
697       0.88381             2.01965             249.77048           1.51329             0.999958333333333   
698       0.82799             2.94605             661.56975           9.73391             1.0                 
699       0.90568             1.91803             0.59615             1.99881             1.0                 
700       0.82558             1.75841             1.14537             4.07609             1.0                 
701       0.89416             1.95372             91.01883            1.13363             1.0                 
702       0.84079             3.50995             1161.24696          17.50137            1.0                 
703       0.90745             1.82878             0.39215             1.46593             1.0                 
704       0.90345             4.08231             1377.44388          23.89303            1.0                 
705       0.88136             1.85970             0.46321             1.93578             0.999958333333333   
706       0.90331             4.70215             1976.34613          25.12591            1.0                 
707       0.85542             2.31372             504.01053           4.87398             1.0                 
708       0.79529             2.37121             341.60076           5.62096             0.999916666666667   
709       0.85274             1.78365             1.60668             3.58029             0.999958333333333   
710       0.90933             1.94395             12.67201            1.96878             0.999958333333333   
711       0.86869             1.57574             45.02036            2.45168             0.999916666666667   
712       0.85697             1.71693             300.03319           1.99736             1.0                 
713       0.67862             1.59862             3.59169             6.78041             1.0                 
714       0.90146             1.83502             22.94722            1.17947             1.0                 
715       0.84133             2.45865             413.89584           4.00159             1.0                 
716       0.84473             3.00230             635.71425           8.78342             1.0                 
717       0.86447             1.79566             0.37663             1.82096             1.0                 
718       0.78834             2.36916             1.50509             7.75147             1.0                 
719       0.85590             1.50376             49.24069            3.73117             1.0                 
720       0.88046             1.82844             0.34638             1.64314             1.0                 
721       0.88906             2.62093             673.29508           7.04892             0.999916666666667   
722       0.72094             3.06306             5.16169             18.79932            1.0                 
723       0.76859             2.58027             1.94044             7.60770             1.0                 
724       0.88964             2.08137             274.84654           2.99805             0.999958333333333   
725       0.80799             1.83373             248.56976           2.60661             1.0                 
726       0.87724             1.88994             0.34758             1.98680             1.0                 
727       0.72181             2.90406             426.88190           6.62224             0.999958333333333   
728       0.86922             1.83109             0.83709             2.87745             1.0                 
729       0.85328             1.92831             254.07105           1.78547             1.0                 
730       0.88419             1.94439             221.40132           1.12546             1.0                 
731       0.87693             2.15457             47.70443            2.12195             1.0                 
732       0.83557             2.10439             1.34534             3.24272             0.999958333333333   
733       0.84856             1.69114             1.17065             3.29981             1.0                 
734       0.91479             2.13021             0.24606             1.47325             1.0                 
735       0.83470             1.89111             26.55687            4.48364             1.0                 
736       0.84226             2.71557             655.49373           5.53247             0.999958333333333   
737       0.86231             2.62811             667.91337           6.61598             0.999958333333333   
738       0.79855             1.78652             421.58901           2.71767             0.999958333333333   
739       0.89034             2.13950             0.34483             1.92021             1.0                 
740       0.90856             1.82945             0.66247             2.18943             0.999958333333333   
741       0.84676             2.76299             924.03489           10.00554            1.0                 
742       0.86685             2.93903             797.47415           7.51834             0.999958333333333   
743       0.83213             2.17321             0.79929             3.61262             1.0                 
744       0.88198             1.90441             200.34312           1.84072             1.0                 
745       0.85370             2.27361             742.35066           4.96219             1.0                 
746       0.87090             1.81200             0.91690             3.65161             0.999958333333333   
747       0.80076             2.10024             455.80129           2.17188             1.0                 
748       0.87689             2.35839             326.01748           4.47180             0.999958333333333   
749       0.93819             1.95513             0.13575             0.74631             1.0                 
750       0.84616             1.70482             136.89011           2.56516             1.0                 
751       0.88690             3.24329             900.98095           13.73668            1.0                 
752       0.88426             2.13245             555.94828           3.59425             1.0                 
753       0.80434             2.15449             427.62506           1.48698             1.0                 
754       0.90491             2.38195             457.38816           3.90276             1.0                 
755       0.86758             1.73656             0.48211             2.13894             1.0                 
756       0.79134             1.78335             30.30834            3.30702             0.999958333333333   
757       0.83486             2.82372             892.34090           13.02387            0.999958333333333   
758       0.76382             2.55749             1.37581             7.48783             1.0                 
759       0.45576             4.11918             8.46565             30.02422            1.0                 
760       0.83831             2.06375             210.38332           1.37584             1.0                 
761       0.87903             1.78376             2.73978             2.60753             1.0                 
762       0.81628             1.95987             340.40874           3.37468             1.0                 
763       0.85635             2.06688             374.65052           2.82360             1.0                 
764       0.88141             1.74661             2.17473             2.51931             1.0                 
765       0.81028             2.39197             1.29695             4.07369             1.0                 
766       0.81095             2.17020             322.21500           2.05088             1.0                 
767       0.87986             2.00580             277.58178           1.52103             0.999958333333333   
768       0.81777             1.28071             36.22500            5.95565             1.0                 
769       0.86438             2.30805             0.65442             2.01322             0.999916666666667   
770       0.87572             1.95344             120.48375           1.27938             1.0                 
771       0.91655             1.91273             332.15781           2.40972             1.0                 
772       0.86780             2.60339             748.53916           8.06813             1.0                 
773       0.86098             2.21952             0.37475             2.11977             1.0                 
774       0.88087             2.32934             953.98921           5.06894             1.0                 
775       0.79763             2.49211             532.27880           6.77715             1.0                 
776       0.89878             2.44785             1190.91239          6.03481             1.0                 
777       0.76902             1.92927             2.28794             7.18512             1.0                 
778       0.86879             1.89402             190.76088           1.18224             1.0                 
779       0.81876             2.12347             235.51989           1.64438             0.999958333333333   
780       0.87244             1.76240             96.14169            1.93549             1.0                 
781       0.68986             3.83994             6.01360             13.46558            1.0                 
782       0.85713             1.98247             1.17350             3.63909             0.999958333333333   
783       0.87435             1.66480             2.81462             2.99375             1.0                 
784       0.83452             1.94409             0.65415             2.98687             1.0                 
785       0.76148             2.19396             305.48393           2.85296             0.999958333333333   
786       0.88456             1.82374             164.85120           1.83175             0.999958333333333   
787       0.88050             1.72620             87.40446            2.86910             1.0                 
788       0.89792             2.02725             0.46394             2.63973             1.0                 
789       0.46909             6.91814             54.57883            57.32393            1.0                 
790       0.89842             1.89176             0.89274             1.60365             1.0                 
791       0.79520             2.64834             233.03984           4.77125             0.999958333333333   
792       0.84728             1.89800             21.87061            2.61123             0.999958333333333   
793       0.87486             2.05880             20.31447            3.66662             1.0                 
794       0.94556             2.02416             0.16376             0.68566             1.0                 
795       0.87230             1.60953             3.84689             3.79585             1.0                 
796       0.87114             1.82839             0.54998             2.15525             1.0                 
797       0.89884             3.16308             1286.23392          12.62130            1.0                 
798       0.88109             2.48631             785.99926           7.76943             1.0                 
799       0.89228             1.53254             2.87242             3.65779             1.0                 
800       0.86349             2.06224             258.60458           2.11969             1.0                 
801       0.89640             1.67969             271.95010           1.48995             1.0                 
802       0.86032             1.97856             399.67902           2.72039             1.0                 
803       0.91627             1.80972             148.58992           1.79216             1.0                 
804       0.86634             1.93299             783.83390           3.34536             1.0                 
805       0.62275             4.93839             284.28234           40.76896            0.999958333333333   
806       0.73291             3.38584             1006.83095          6.10119             1.0                 
807       0.86459             1.87455             0.86845             2.99333             0.999958333333333   
808       0.87654             2.17478             610.22153           3.42712             0.999958333333333   
809       0.92210             1.91087             0.36921             1.73830             1.0                 
810       0.92642             1.96844             72.18482            0.77570             0.999958333333333   
811       0.80792             2.54160             58.97411            14.36647            1.0                 
812       0.92644             1.84843             0.61958             1.16573             1.0                 
813       0.88386             2.05393             540.70181           2.52031             0.999958333333333   
814       0.87584             2.25245             0.76215             4.26845             0.999958333333333   
815       0.93831             2.14817             287.48522           0.79720             1.0                 
816       0.93587             1.94881             0.53875             1.12486             1.0                 
817       0.87391             2.20293             303.37327           2.07920             0.999958333333333   
818       0.96258             1.98758             0.15008             0.44008             0.999916666666667   
819       0.91218             1.74341             25.46960            2.93979             0.999916666666667   
820       0.92385             3.28991             1601.94964          11.86656            1.0                 
821       0.94003             1.72774             2.42246             1.77465             0.999958333333333   
822       0.82770             2.37596             1.07022             4.96398             1.0                 
823       0.39460             7.54664             975.15329           18.40575            0.999958333333333   
824       0.80167             3.07519             794.21753           6.78336             1.0                 
825       0.92675             1.28936             28.52540            3.50411             0.999875            
826       0.93395             1.80357             415.45462           2.23950             0.999958333333333   
827       0.90526             3.44194             2065.49926          14.11273            1.0                 
828       0.86442             3.30375             1434.27189          9.60738             1.0                 
829       0.92612             1.64362             41.81571            1.89835             1.0                 
830       0.91966             1.32267             172.42393           3.51366             0.999958333333333   
831       0.86060             2.45773             946.80955           9.21234             0.999958333333333   
832       0.86574             2.00483             375.25825           1.44610             0.999958333333333   
833       0.92726             1.80887             2.32142             2.55817             1.0                 
834       0.90220             1.82986             188.66272           2.29767             1.0                 
835       0.89198             1.91388             205.60898           1.19961             1.0                 
836       0.91291             1.72553             0.99862             2.30196             0.999958333333333   
837       0.92310             1.87515             0.34634             1.84771             1.0                 
838       0.94091             1.96390             1.30408             1.13873             0.999958333333333   
839       0.94604             1.82689             0.27058             0.83380             1.0                 
840       0.93029             1.95403             64.54962            1.70000             1.0                 
841       0.91823             1.86749             304.07816           1.54013             1.0                 
842       0.89830             1.72520             683.69842           2.15849             0.999958333333333   
843       0.95260             1.96266             0.29270             0.66154             1.0                 
844       0.87998             1.83803             177.90308           3.88436             1.0                 
845       0.92112             2.36453             537.54346           5.16467             1.0                 
846       0.88921             2.01068             0.81828             2.42233             1.0                 
847       0.94691             1.94239             0.22370             0.59269             0.999958333333333   
848       0.87564             2.23108             1.30344             2.88371             1.0                 
849       0.91550             1.82992             246.09506           0.95786             0.999958333333333   
850       0.90068             1.76318             0.90724             2.24482             1.0                 
851       0.88539             2.25104             1.59359             8.94987             0.999958333333333   
852       0.94152             1.99608             292.87338           1.64837             1.0                 
853       0.92579             3.57590             1714.14707          14.19881            1.0                 
854       0.89045             2.03489             294.93177           0.93678             1.0                 
855       0.88848             1.75347             0.95983             2.29701             1.0                 
856       0.89892             1.97229             0.77467             2.42113             1.0                 
857       0.85661             1.82533             870.87501           2.81289             1.0                 
858       0.87594             1.32832             123.33386           4.39827             1.0                 
859       0.86389             1.45363             1.99175             5.15778             0.999958333333333   
860       0.92110             1.66382             71.14858            1.78648             0.999916666666667   
861       0.93456             1.77396             2.03096             1.55209             1.0                 
862       0.92948             1.85271             214.55569           0.87291             0.999916666666667   
863       0.91905             2.20353             0.48859             2.39806             1.0                 
864       0.92409             1.59091             49.73372            2.30238             0.999916666666667   
865       0.91898             1.94552             574.55629           2.00032             0.999916666666667   
866       0.91161             1.81002             1.01291             1.75327             1.0                 
867       0.91783             4.37955             2818.01577          26.64356            1.0                 
868       0.90903             2.39266             1007.61137          5.83769             1.0                 
869       0.93219             2.08537             144.88590           0.77800             1.0                 
870       0.85876             1.72177             0.64850             2.31490             1.0                 
871       0.87996             1.52157             2.91227             4.69517             0.999958333333333   
872       0.89243             1.45374             324.04072           2.10912             1.0                 
873       0.89564             2.55552             1170.91640          7.02815             1.0                 
874       0.86049             1.68855             179.72588           3.31861             1.0                 
875       0.88876             2.04491             0.95070             3.24891             0.999958333333333   
876       0.89308             1.83919             149.67079           0.79686             1.0                 
877       0.80041             2.56923             3.17869             10.52347            1.0                 
878       0.91060             1.97144             0.64266             2.59122             1.0                 
879       0.90436             2.05492             430.13398           1.41291             1.0                 
880       0.87273             2.41460             859.83909           8.27013             1.0                 
881       0.93311             1.88741             59.24525            1.73138             1.0                 
882       0.80987             4.31828             1795.83561          21.85056            0.999916666666667   
883       0.94253             1.90266             280.75791           1.16271             1.0                 
884       0.87529             1.90587             2.48623             3.76592             0.999958333333333   
885       0.90161             2.01588             205.83865           0.86704             1.0                 
886       0.85767             2.35370             1072.62615          6.33635             0.999958333333333   
887       0.89814             2.46239             1532.91288          5.71533             0.999958333333333   
888       0.85282             4.14794             2613.21051          20.46854            1.0                 
889       0.88382             1.99688             213.21774           1.14795             1.0                 
890       0.89771             1.79972             0.87689             2.62845             1.0                 
891       0.87968             2.44884             883.37209           6.32749             1.0                 
892       0.92049             2.88147             1096.73313          8.79603             1.0                 
893       0.89007             2.39765             998.76753           5.76617             1.0                 
894       0.84477             2.08175             375.81404           1.86783             0.999916666666667   
895       0.69785             2.53716             419.22006           10.21223            1.0                 
896       0.80763             2.25317             164.89368           5.49180             1.0                 
897       0.92439             1.75252             58.44169            1.70325             1.0                 
898       0.89363             2.37260             470.92388           3.87079             1.0                 
899       0.91249             2.12794             0.28366             1.83765             1.0                 
900       0.81802             1.67729             227.86912           2.08053             1.0                 
901       0.86841             2.16817             580.14079           3.91777             1.0                 
902       0.85803             1.56433             4.86435             4.17343             1.0                 
903       0.85370             1.97609             196.84751           1.53382             0.999958333333333   
904       0.90756             1.97724             253.52882           1.34907             1.0                 
905       0.89905             1.89853             203.51472           1.66604             1.0                 
