# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
3744      0.01853             1.87680             2.28180             0.73839             0.9999375           
3745      0.01521             1.86001             0.06796             0.19647             1.0                 
3746      0.01860             1.95219             0.10239             0.21516             1.0                 
3747      0.02567             1.73464             9.60440             1.34182             0.9999375           
3748      0.02548             1.80651             7.12169             1.09534             0.9999375           
3749      0.02206             1.95107             0.18123             0.41392             1.0                 
3750      0.02684             1.87144             1.57856             0.32019             0.9999375           
3751      0.03053             1.57289             17.04981            2.28255             1.0                 
3752      0.02941             1.88436             1.72934             0.51701             1.0                 
3753      0.02894             1.77565             3.65830             0.67829             0.9999375           
3754      0.03486             1.90719             2.20568             0.82716             0.9999375           
3755      0.02997             1.77361             0.06830             0.71300             1.0                 
3756      0.03940             1.82065             4.24248             0.86389             1.0                 
3757      0.03315             1.82934             0.17695             1.04964             1.0                 
3758      0.04208             3.11169             24615.57412         13.44607            0.999875            
3759      0.04078             2.84109             39188.62361         18.71984            0.999875            
3760      0.03049             1.84125             2.62646             0.66498             0.9999375           
3761      0.01885             1.95244             0.13117             0.13764             1.0                 
3762      0.02388             1.84394             4.42066             1.10462             0.9999375           
3763      0.01676             1.71834             8.67533             2.22234             0.9999375           
3764      0.01165             2.00928             0.13793             0.16971             0.9999375           
3765      0.01556             1.78785             9.30913             1.67087             1.0                 
3766      0.01627             1.68679             7.20074             1.36687             1.0                 
3767      0.01196             3.78821             37581.60673         22.23393            0.9999375           
3768      0.00801             1.82299             3.67088             1.05543             0.9999375           
3769      0.00479             1.93432             0.09760             0.66212             1.0                 
3770      0.00497             1.90103             3.33373             0.80470             0.9999375           
3771      0.00334             1.99054             0.50689             0.37931             1.0                 
3772      0.00499             1.62980             8.26029             2.07628             0.999875            
3773      0.00337             1.70010             8.03863             3.49026             1.0                 
3774      0.00213             2.08289             0.34851             0.54607             0.9999375           
3775      0.00281             2.01112             0.16172             0.25686             0.9999375           
3776      0.00139             2.18832             0.45728             1.62704             1.0                 
3777      0.00165             2.14999             0.54847             1.00714             1.0                 
3778      0.00210             1.93818             0.56990             0.83531             1.0                 
3779      0.00221             1.90576             2.45620             1.01001             0.9999375           
3780      0.00132             2.11057             0.16188             0.98119             1.0                 
3781      0.00133             2.09815             0.10204             0.31568             1.0                 
3782      0.00112             2.17789             0.16025             1.16482             1.0                 
3783      0.00157             2.15241             0.25639             0.82157             0.9999375           
3784      0.00236             1.89958             0.49793             0.37289             1.0                 
3785      0.00312             1.83864             2.46574             0.86194             0.9999375           
3786      0.00244             2.02479             0.14578             0.27093             1.0                 
3787      0.00227             1.88167             7.39594             1.58894             1.0                 
3788      0.00254             2.01388             3.67049             0.92327             0.9999375           
3789      0.00189             1.99964             0.37491             0.23657             1.0                 
3790      0.00337             1.83968             3.03242             3.39719             0.9999375           
3791      0.00289             2.07987             1.62775             0.59149             1.0                 
3792      0.00267             2.05719             0.42190             0.42291             1.0                 
3793      0.00356             1.81942             5.21605             1.27249             0.999875            
3794      0.00327             1.99514             0.76887             0.26498             1.0                 
3795      0.00379             1.97254             1.51239             0.31929             0.9999375           
3796      0.00440             2.10090             0.64635             0.26010             1.0                 
3797      0.00357             1.86978             0.10022             0.73108             0.9999375           
3798      0.00369             1.99317             0.14173             0.21648             0.9999375           
3799      0.00448             1.95518             2.48577             0.71798             0.999875            
3800      0.00437             2.00131             0.45506             0.34398             1.0                 
3801      0.00473             2.11216             0.79261             0.40752             0.9999375           
3802      0.00551             1.95693             4.89167             0.70571             0.9999375           
3803      0.00509             2.11993             1.79324             0.34560             1.0                 
3804      0.00537             2.05772             0.60477             0.24759             1.0                 
3805      0.00513             2.05778             0.91175             1.04717             0.9999375           
3806      0.00442             1.96395             0.16490             0.49299             1.0                 
3807      0.00586             1.91736             1.91466             0.43281             0.9999375           
3808      0.00594             2.06338             0.50253             0.50391             0.9999375           
3809      0.00537             1.84129             3.56251             0.78177             1.0                 
3810      0.00523             1.99930             0.23765             0.27404             1.0                 
3811      0.00477             1.97408             0.06667             0.18654             0.9999375           
3812      0.00638             1.95280             3.44417             0.70120             0.9999375           
3813      0.00586             2.02825             0.13591             0.13465             1.0                 
3814      0.00465             1.95559             0.20842             0.41661             1.0                 
3815      0.00558             2.02242             0.93452             0.28588             0.9999375           
3816      0.00544             1.98907             0.34430             0.32547             1.0                 
3817      0.00625             1.83113             3.34194             1.27434             1.0                 
3818      0.00665             1.83306             1.75316             0.59870             1.0                 
3819      0.00493             1.96377             0.21001             0.22810             0.999875            
3820      0.00501             1.96710             1.08778             0.51268             0.9999375           
3821      0.00721             1.83227             4.83868             1.11873             1.0                 
3822      0.00570             1.89577             1.93658             0.73090             1.0                 
3823      0.00625             1.79252             5.96030             1.12325             1.0                 
3824      0.00853             1.54023             25.10692            4.59897             0.9999375           
3825      0.00702             2.00332             0.17324             0.15518             1.0                 
3826      0.00868             2.08999             0.20501             0.43407             1.0                 
3827      0.01065             1.92565             3.81397             0.73270             0.9999375           
3828      0.00998             2.06591             0.35827             0.40811             1.0                 
3829      0.01009             1.92737             1.95497             0.64605             1.0                 
3830      0.00830             1.93823             4.33995             1.28051             1.0                 
3831      0.01140             1.88141             3.98217             0.80644             0.999875            
3832      0.01317             1.78850             6.14412             1.74666             0.9999375           
3833      0.01478             1.84901             2.27874             0.55369             0.9999375           
3834      0.01501             1.93412             0.42412             0.55358             1.0                 
3835      0.01396             2.05340             0.35082             0.66345             1.0                 
3836      0.01508             1.95450             0.19247             0.28420             1.0                 
3837      0.01552             1.92198             0.78576             0.39821             0.9999375           
3838      0.01763             1.91739             2.10533             0.73190             0.9998125           
3839      0.02006             1.95107             4.94788             0.73047             1.0                 
3840      0.01989             1.97869             1.21218             0.26494             0.9999375           
3841      0.02217             1.97371             2.93427             0.67526             1.0                 
3842      0.02002             2.01372             2.15066             0.43577             1.0                 
3843      0.01539             1.88029             0.04903             0.11552             1.0                 
3844      0.02045             1.92046             1.36136             0.40934             1.0                 
3845      0.01864             1.96662             0.15149             0.34622             1.0                 
3846      0.02004             1.75196             10.68303            1.17819             1.0                 
3847      0.02187             1.97209             2.53402             0.54422             1.0                 
3848      0.01739             1.85812             0.02775             0.14642             1.0                 
3849      0.01842             1.83741             0.07310             0.31237             1.0                 
3850      0.02043             1.87540             0.15556             0.07548             1.0                 
3851      0.02291             2.53785             13574.14948         6.92359             1.0                 
3852      0.02845             1.64570             5.44318             1.54025             1.0                 
3853      0.01724             1.93378             0.13376             0.14947             1.0                 
3854      0.02136             1.56992             22.69169            2.87051             1.0                 
3855      0.01537             1.88668             0.07667             0.16391             1.0                 
3856      0.01639             1.99553             0.27977             0.08059             1.0                 
3857      0.02078             1.95479             10.18887            1.20410             0.9999375           
3858      0.01403             1.98759             0.05909             0.14444             0.9999375           
3859      0.02034             1.83007             2.36261             0.67483             1.0                 
3860      0.01712             1.92475             0.36907             0.61981             1.0                 
3861      0.01710             1.95170             0.17421             0.22994             1.0                 
3862      0.01454             2.12374             1.06864             1.19335             0.9999375           
3863      0.01733             1.98822             0.15743             0.19210             0.9998125           
3864      0.01811             1.80789             5.71721             1.10216             1.0                 
3865      0.01622             1.92331             0.22497             0.12595             1.0                 
3866      0.01537             1.88828             0.07076             0.06348             1.0                 
3867      0.01781             1.95527             0.40754             0.21668             1.0                 
3868      0.02078             1.79351             6.63616             0.77058             1.0                 
3869      0.01951             1.89418             0.83028             0.14419             1.0                 
3870      0.01644             1.93017             0.26884             0.25677             1.0                 
3871      0.01816             1.84185             2.34525             0.54746             1.0                 
3872      0.01880             1.83659             2.50545             0.57874             1.0                 
3873      0.01860             1.93540             0.65073             0.17508             1.0                 
3874      0.02062             1.85265             2.25498             0.35286             1.0                 
3875      0.02248             1.83115             1.37910             0.32350             0.9999375           
3876      0.01972             1.71267             4.10978             2.04899             1.0                 
3877      0.02286             1.80703             1.05824             0.41242             1.0                 
3878      0.02213             1.65627             8.97883             1.90812             0.9999375           
3879      0.02142             1.81865             2.70580             0.36075             0.9999375           
3880      0.02929             2.04770             2.74716             0.45906             1.0                 
3881      0.02483             1.85440             3.24443             0.94812             0.9999375           
3882      0.02915             2.70356             14067.70088         8.73268             0.9999375           
3883      0.01972             1.87811             0.13894             0.26535             1.0                 
3884      0.02526             1.91709             0.83574             0.23069             1.0                 
3885      0.02287             1.73666             9.59073             1.31466             0.9999375           
3886      0.01879             1.94180             0.31437             0.40767             1.0                 
3887      0.02219             1.87837             0.94541             0.17900             1.0                 
3888      0.02704             1.83060             8.54280             1.20886             0.999875            
3889      0.02020             1.95094             0.20523             0.23517             0.9999375           
3890      0.01680             1.85926             0.05901             0.17332             1.0                 
3891      0.01952             1.81315             2.61041             0.48446             1.0                 
3892      0.02447             1.81612             20.52073            2.41148             1.0                 
3893      0.01417             1.81334             0.04590             0.17700             1.0                 
3894      0.02464             1.83906             3.11442             0.76242             1.0                 
3895      0.01971             1.89994             2.77191             0.57121             1.0                 
3896      0.02801             1.71856             14.92032            1.94019             0.9999375           
3897      0.01952             1.84517             2.32454             0.49750             1.0                 
3898      0.02589             1.68173             11.64761            1.92602             0.9999375           
3899      0.02235             1.69230             104.52156           2.13336             0.9999375           
3900      0.03183             1.73640             8.38183             1.34627             1.0                 
3901      0.02968             1.76273             3.26975             0.85280             0.9999375           
3902      0.02997             1.94152             1.06237             0.26815             0.9999375           
3903      0.03717             1.87377             2.06994             0.40172             0.999875            
3904      0.04394             1.58945             10.85491            2.08919             1.0                 
3905      0.03521             1.94363             0.33452             0.60332             0.9999375           
3906      0.04859             1.82874             10.64715            1.40473             1.0                 
3907      0.04127             1.95522             0.78512             0.47118             1.0                 
3908      0.04654             1.92060             1.40942             0.42524             1.0                 
3909      0.05466             1.68179             11.51047            1.81466             0.9999375           
3910      0.05300             1.66098             5.56947             1.17615             1.0                 
3911      0.05244             1.98351             1.01985             0.38006             0.999875            
3912      0.05512             1.89133             1.62867             0.45622             1.0                 
3913      0.05940             1.89219             1.39347             0.26147             1.0                 
3914      0.07021             2.03226             0.67541             0.36848             0.9999375           
3915      0.07498             1.82212             5.16180             1.01510             0.9999375           
3916      0.08353             1.65312             12.42767            2.22762             0.9999375           
3917      0.06356             1.95569             0.25405             0.53140             1.0                 
3918      0.07006             1.87655             0.32664             0.19749             1.0                 
3919      0.08717             1.67424             13.89396            2.05224             1.0                 
3920      0.09081             1.92874             2.41817             0.47065             0.999875            
3921      0.09014             1.22370             432.80358           5.57908             0.9999375           
3922      0.08113             1.72584             1.32692             0.35851             1.0                 
3923      0.10674             1.83380             4.36625             0.74158             0.999875            
3924      0.10318             1.85074             6.47734             1.34605             1.0                 
3925      0.12116             1.89606             3.37914             0.58010             0.999875            
3926      0.11529             1.95695             0.36213             1.22926             1.0                 
3927      0.12913             1.64914             1.98682             1.42659             1.0                 
3928      0.12028             1.77922             0.30617             0.21622             1.0                 
3929      0.12457             1.71266             3.77491             0.69189             0.9999375           
3930      0.12461             1.81565             0.24689             0.54758             1.0                 
3931      0.14169             1.57624             11.02964            1.77442             0.9999375           
3932      0.13150             1.32997             880.28237           4.42297             1.0                 
3933      0.15816             3.77043             45694.97596         42.28622            0.9999375           
3934      0.14199             1.62267             9.14440             1.47069             1.0                 
3935      0.14649             1.89420             4.78777             0.64623             1.0                 
3936      0.14726             1.70268             7.87245             1.35534             1.0                 
3937      0.13700             1.95267             1.40593             0.32472             0.9999375           
3938      0.12064             1.66870             80.74053            1.78899             1.0                 
3939      0.14190             5.94777             92030.61340         39.52204            0.999875            
3940      0.09651             1.53217             11.63383            2.14247             0.9999375           
3941      0.06319             1.71431             4.86401             1.02513             0.9999375           
3942      0.06086             1.90889             2.84405             0.62713             0.9999375           
3943      0.05633             1.84639             6.12845             0.80490             0.9998125           
3944      0.03977             1.92445             1.17994             0.21702             1.0                 
3945      0.02845             1.87904             0.11396             0.19909             1.0                 
3946      0.02765             1.74809             0.61124             0.11173             1.0                 
3947      0.02012             1.86773             0.46098             0.34664             0.9999375           
3948      0.01604             1.91915             0.13744             0.47959             1.0                 
3949      0.01737             1.81790             7.00409             3.86992             1.0                 
3950      0.01862             1.74151             2.96609             0.78080             1.0                 
3951      0.01455             1.84937             0.79313             0.98234             0.9999375           
3952      0.01077             1.97908             0.10059             0.37388             1.0                 
3953      0.01544             1.77951             3.92738             1.06687             0.9999375           
3954      0.01367             1.89965             0.11997             0.28485             1.0                 
3955      0.01241             1.88404             0.16157             0.29240             0.999875            
3956      0.01452             1.90692             0.77063             0.20096             1.0                 
3957      0.01133             1.88940             1.57339             0.36427             0.9999375           
3958      0.01266             1.65607             6.98979             0.99925             1.0                 
3959      0.01138             1.91108             2.85537             0.90342             0.9999375           
3960      0.01741             1.82624             4.06056             0.96477             1.0                 
3961      0.01133             1.80556             0.16487             1.17545             1.0                 
3962      0.01336             1.84997             0.19735             0.12409             1.0                 
3963      0.02053             1.63286             8.71672             1.54928             0.9998125           
3964      0.01599             1.89942             3.69157             0.70838             1.0                 
3965      0.01602             1.83409             2.85939             0.66640             0.999875            
3966      0.01115             1.98511             0.19270             0.41358             1.0                 
3967      0.01608             1.79577             0.33707             1.22032             1.0                 
3968      0.01148             1.99573             0.44425             0.27123             1.0                 
3969      0.01705             1.89797             0.40141             0.10234             0.999875            
3970      0.01748             2.04476             0.80489             0.33595             0.9999375           
3971      0.01741             1.88417             0.64622             0.53350             1.0                 
3972      0.01361             1.82809             0.36371             0.72964             1.0                 
3973      0.01478             2.08054             0.19764             0.13778             1.0                 
3974      0.01853             1.94444             1.18429             0.28834             0.9999375           
3975      0.01958             1.82548             7.77243             1.11043             0.9999375           
3976      0.01497             1.92087             0.15282             0.45179             1.0                 
3977      0.01602             1.82211             1.49898             0.39724             1.0                 
3978      0.01373             1.68179             8.50367             1.60370             0.999875            
3979      0.01883             1.81741             6.73274             1.04066             0.9999375           
3980      0.02117             1.38255             25.66500            3.50162             0.9999375           
3981      0.01785             1.88101             1.12102             0.42047             0.9999375           
3982      0.01997             1.91705             5.25924             0.69698             0.9999375           
3983      0.01958             1.80944             0.98716             0.46119             1.0                 
3984      0.02419             1.82028             3.71283             1.16684             0.9999375           
3985      0.02169             1.82527             0.08285             0.16917             0.9999375           
3986      0.02660             1.95691             1.74248             0.26696             1.0                 
3987      0.02446             1.87173             0.16197             0.39434             1.0                 
3988      0.02905             1.88222             1.14817             0.33542             0.9999375           
3989      0.02646             1.88926             0.24056             0.14962             1.0                 
3990      0.02893             1.48133             880.57788           3.82102             1.0                 
3991      0.03029             1.90962             1.13152             0.27512             1.0                 
3992      0.03226             1.73309             8.92442             1.11189             1.0                 
3993      0.03112             1.84918             0.40717             0.55584             1.0                 
3994      0.04384             1.32001             27.11442            3.74148             0.9999375           
3995      0.03811             1.97592             0.30275             0.47407             1.0                 
3996      0.03950             1.81922             4.02434             1.05798             1.0                 
3997      0.04099             1.73550             1.66547             0.49530             1.0                 
3998      0.04676             1.79595             0.91139             0.76507             1.0                 
3999      0.05360             1.91537             4.59634             0.68647             0.9999375           
4000      0.05469             2.60914             15855.19373         7.72021             0.9999375           
4001      0.05998             2.13277             4.65826             0.73243             0.999875            
4002      0.04391             1.91088             0.20897             0.53014             0.999875            
4003      0.04185             1.86043             0.32367             0.98181             1.0                 
4004      0.04723             2.04062             0.62401             0.47811             0.9999375           
4005      0.04115             1.90851             2.67069             0.36249             1.0                 
4006      0.03873             1.80632             1.97737             0.53468             1.0                 
4007      0.04032             1.59125             7.98091             2.17506             1.0                 
4008      0.03846             1.57120             29.89580            2.64944             1.0                 
4009      0.03979             1.94180             0.39947             0.38246             1.0                 
4010      0.04425             1.59043             164.08578           3.98274             0.9999375           
4011      0.04266             1.89345             1.86662             0.49155             0.9999375           
4012      0.04966             1.59886             19.37007            2.23625             0.999875            
4013      0.04761             1.93382             2.32895             0.36724             0.9998125           
4014      0.05103             2.37456             16451.77105         6.54705             0.9999375           
4015      0.03551             1.81852             0.32063             0.14296             1.0                 
4016      0.04391             1.85386             0.21312             0.32260             0.9999375           
4017      0.04439             4.75219             48345.15984         28.62434            0.9999375           
4018      0.03452             1.66943             3.93071             0.98227             0.9999375           
4019      0.02592             1.88874             0.39898             0.38519             1.0                 
4020      0.02639             1.64959             13.32425            2.12489             1.0                 
4021      0.01879             1.96519             1.05767             0.57507             1.0                 
4022      0.01659             1.74438             4.41654             1.23386             1.0                 
4023      0.01123             1.88486             0.17798             0.49197             1.0                 
4024      0.01292             1.62074             3.92412             1.09779             1.0                 
4025      0.00796             1.92766             0.14714             0.58477             1.0                 
4026      0.00860             1.87210             2.03671             0.69031             0.9999375           
4027      0.00861             1.80217             2.73453             1.06505             0.9999375           
4028      0.00513             1.96579             2.81994             2.13126             0.999875            
4029      0.00491             2.00601             0.31410             1.58531             1.0                 
4030      0.00946             1.76965             1.25672             0.25502             1.0                 
4031      0.00568             1.90744             0.30236             0.78163             1.0                 
4032      0.01036             1.51789             13.44166            2.42935             1.0                 
4033      0.00517             1.92348             2.26604             2.73752             0.9999375           
4034      0.00768             1.92764             0.29303             0.17600             1.0                 
4035      0.00741             1.86187             4.73962             1.35140             1.0                 
4036      0.00746             3.53493             33340.45392         29.49403            1.0                 
4037      0.00883             1.75701             5.15493             1.36350             0.9999375           
4038      0.00664             1.88482             7.61896             4.42598             0.9999375           
4039      0.00601             2.04704             0.91683             0.69614             0.999875            
4040      0.00607             1.86269             0.14439             0.31077             1.0                 
4041      0.00497             2.03674             0.19068             0.91734             1.0                 
4042      0.00437             1.97600             0.07714             0.42433             1.0                 
4043      0.00737             1.90203             2.28799             0.50269             1.0                 
4044      0.00482             1.91436             2.05724             0.86964             1.0                 
4045      0.00696             1.88038             1.05992             0.30916             0.999875            
4046      0.00666             1.94839             0.17462             0.21113             0.9999375           
4047      0.00544             1.70681             11.40321            1.91072             0.9999375           
4048      0.00612             1.94283             0.40698             0.18099             0.9999375           
4049      0.00731             1.69855             12.71671            2.15833             1.0                 
4050      0.00747             2.00473             0.40577             0.30475             0.9999375           
4051      0.00797             1.92289             2.45595             0.34225             0.9999375           
4052      0.00754             1.92524             0.78272             0.19888             1.0                 
4053      0.00558             1.92683             0.06211             0.25951             1.0                 
4054      0.00734             2.28054             17067.18539         5.83594             0.9999375           
4055      0.00725             1.89558             1.43243             0.28318             1.0                 
4056      0.00718             1.93215             1.02578             0.56185             1.0                 
4057      0.00871             1.67189             7.79562             1.81407             0.999875            
4058      0.00656             2.01465             0.11841             0.27725             1.0                 
4059      0.00836             1.79848             1.81981             0.65997             0.999875            
4060      0.00646             1.95223             0.17958             0.34361             1.0                 
4061      0.00570             1.89641             0.38301             0.76908             1.0                 
4062      0.00820             1.94212             9.03625             1.26047             1.0                 
4063      0.00476             2.02506             0.21715             0.36369             0.9999375           
4064      0.00644             1.66570             11.42999            1.96823             0.9999375           
4065      0.00721             1.78311             5.19929             0.89826             1.0                 
4066      0.00671             1.95042             0.20561             0.33082             1.0                 
4067      0.00664             1.49896             297.27997           4.89211             0.999875            
4068      0.00616             1.94048             0.15552             0.46440             1.0                 
4069      0.00715             1.86006             4.89288             0.80051             1.0                 
4070      0.00893             1.81511             5.47041             0.97653             0.9999375           
4071      0.00806             1.96681             0.20646             0.45331             0.9999375           
4072      0.00573             2.99108             10.73842            5.15390             1.0                 
4073      0.01021             1.52246             27.28909            3.34990             0.999875            
4074      0.01048             1.95864             1.25544             0.31514             1.0                 
4075      0.01002             1.92180             0.22174             0.44649             1.0                 
4076      0.01226             1.72396             46.82337            2.26118             1.0                 
4077      0.01196             1.84864             3.34784             0.63992             0.9999375           
4078      0.01332             1.71157             18515.13013         1.40146             0.9999375           
4079      0.01232             1.89307             0.26268             1.27186             1.0                 
4080      0.01522             1.58318             9.46980             1.55962             0.999875            
4081      0.01365             1.88855             0.78356             0.53729             0.9999375           
4082      0.01425             1.93998             0.26974             0.36588             0.9999375           
4083      0.01647             1.97879             1.69366             0.45040             0.9999375           
4084      0.01601             1.93884             1.39267             0.28822             1.0                 
4085      0.01560             1.87679             0.14218             0.35009             1.0                 
4086      0.01899             1.87656             4.86813             0.78422             1.0                 
4087      0.01801             1.66331             11.25203            1.66884             0.9999375           
4088      0.01664             1.62307             17.58515            1.66128             1.0                 
4089      0.01557             1.90785             0.08429             0.12321             1.0                 
4090      0.01749             1.90524             0.53298             0.15215             1.0                 
4091      0.01983             1.63875             19.31496            2.69529             0.9999375           
4092      0.01762             1.88735             0.11550             0.18759             1.0                 
4093      0.02059             1.15210             531.51581           6.66365             0.99975             
4094      0.02934             3.71693             34950.24469         25.26037            1.0                 
4095      0.02449             1.96707             2.37834             0.54805             1.0                 
4096      0.02404             2.08411             1.67514             0.43777             1.0                 
4097      0.02260             1.78765             23.15925            1.77096             1.0                 
4098      0.02528             1.90975             1.12730             1.06442             1.0                 
4099      0.02134             1.42612             430.98330           3.51218             0.9999375           
4100      0.01912             1.88017             0.20223             0.32636             1.0                 
4101      0.01884             2.31327             17804.20978         5.51656             0.9999375           
4102      0.01894             1.80593             9.47929             1.52535             1.0                 
4103      0.01210             1.91545             0.05397             0.27171             1.0                 
4104      0.01622             1.97667             0.34167             0.32829             1.0                 
4105      0.01442             2.00422             3.08731             0.51591             1.0                 
4106      0.01862             1.99245             1.40997             0.36813             0.9999375           
4107      0.01758             1.87335             1.35743             0.31497             1.0                 
4108      0.01236             2.04116             0.71269             0.35391             1.0                 
4109      0.01342             2.01774             1.99460             0.24444             1.0                 
4110      0.01169             2.02998             0.58020             0.37690             1.0                 
4111      0.01162             2.04716             0.54380             0.43866             1.0                 
4112      0.01600             1.86314             8.16481             1.15818             0.999875            
4113      0.01790             1.93316             0.70896             0.76010             0.9999375           
4114      0.01004             1.91759             7.77145             1.10463             0.9999375           
4115      0.00998             1.95134             0.06008             0.43829             0.9999375           
4116      0.01134             1.87322             3.92353             0.83885             0.9999375           
4117      0.01361             1.83149             3.75373             0.99051             1.0                 
4118      0.01257             1.86348             5.44013             0.66731             1.0                 
4119      0.01303             2.00546             1.03693             0.33027             1.0                 
4120      0.01232             1.98448             0.44542             0.30439             1.0                 
4121      0.01310             1.89770             3.96806             0.94093             1.0                 
4122      0.01199             2.07820             0.78045             0.20308             0.9999375           
4123      0.01165             1.90770             0.38273             0.67136             1.0                 
4124      0.01448             1.95288             0.15848             0.25977             1.0                 
4125      0.01585             1.83274             0.16327             0.67987             1.0                 
4126      0.01493             1.87012             3.59375             0.88739             0.999875            
4127      0.02639             1.30082             5.79776             5.94728             0.9999375           
4128      0.01249             1.94615             0.17923             0.18818             1.0                 
4129      0.01730             2.06931             0.38136             0.57465             1.0                 
4130      0.01473             1.82269             0.37249             0.33203             1.0                 
4131      0.02076             1.74356             3.86492             1.18653             0.9999375           
4132      0.01791             1.75445             4.55504             0.76686             1.0                 
4133      0.02137             1.83190             2.42343             0.33620             1.0                 
4134      0.02251             1.66635             12.73548            1.94718             0.9999375           
4135      0.02057             1.90301             1.04371             0.22354             0.9999375           
4136      0.02028             1.90521             0.19318             0.12088             1.0                 
4137      0.02497             1.89553             3.39252             0.44040             0.999875            
4138      0.02468             1.80333             3.34855             0.77345             1.0                 
4139      0.02636             1.75867             3.69056             0.56159             1.0                 
4140      0.02323             1.80389             0.09642             0.38368             0.9999375           
4141      0.02674             1.97359             0.34892             0.80737             1.0                 
4142      0.02884             1.91731             0.70218             0.23902             1.0                 
4143      0.02889             1.92023             0.98204             0.40645             1.0                 
4144      0.03163             1.68401             1.68085             0.91116             1.0                 
4145      0.03150             1.71543             2.87018             0.64284             0.999875            
4146      0.02715             1.98638             2.25259             0.50944             1.0                 
4147      0.03234             1.52886             770.61557           3.70644             0.9999375           
4148      0.03160             1.83595             2.98215             0.49691             1.0                 
4149      0.02956             1.90802             0.34725             0.15877             0.9999375           
